Total; tran P (inv_wM3=5e-06) X,Total; tran P (inv_wM3=5e-06) Y,Total; tran P (inv_wM3=1e-05) X,Total; tran P (inv_wM3=1e-05) Y,Total; tran P (inv_wM3=1.5e-05) X,Total; tran P (inv_wM3=1.5e-05) Y,Total; tran P (inv_wM3=2e-05) X,Total; tran P (inv_wM3=2e-05) Y,Total; tran P (inv_wM3=2.5e-05) X,Total; tran P (inv_wM3=2.5e-05) Y,Total; tran P (inv_wM3=3e-05) X,Total; tran P (inv_wM3=3e-05) Y,Total; tran P (inv_wM3=3.5e-05) X,Total; tran P (inv_wM3=3.5e-05) Y,Total; tran P (inv_wM3=4e-05) X,Total; tran P (inv_wM3=4e-05) Y,Total; tran P (inv_wM3=4.5e-05) X,Total; tran P (inv_wM3=4.5e-05) Y,Total; tran P (inv_wM3=5e-05) X,Total; tran P (inv_wM3=5e-05) Y,/w_out (inv_wM3=5e-06) X,/w_out (inv_wM3=5e-06) Y,/w_out (inv_wM3=1e-05) X,/w_out (inv_wM3=1e-05) Y,/w_out (inv_wM3=1.5e-05) X,/w_out (inv_wM3=1.5e-05) Y,/w_out (inv_wM3=2e-05) X,/w_out (inv_wM3=2e-05) Y,/w_out (inv_wM3=2.5e-05) X,/w_out (inv_wM3=2.5e-05) Y,/w_out (inv_wM3=3e-05) X,/w_out (inv_wM3=3e-05) Y,/w_out (inv_wM3=3.5e-05) X,/w_out (inv_wM3=3.5e-05) Y,/w_out (inv_wM3=4e-05) X,/w_out (inv_wM3=4e-05) Y,/w_out (inv_wM3=4.5e-05) X,/w_out (inv_wM3=4.5e-05) Y,/w_out (inv_wM3=5e-05) X,/w_out (inv_wM3=5e-05) Y,frequency (inv_wM3=5e-06) X,frequency (inv_wM3=5e-06) Y,frequency (inv_wM3=1e-05) X,frequency (inv_wM3=1e-05) Y,frequency (inv_wM3=1.5e-05) X,frequency (inv_wM3=1.5e-05) Y,frequency (inv_wM3=2e-05) X,frequency (inv_wM3=2e-05) Y,frequency (inv_wM3=2.5e-05) X,frequency (inv_wM3=2.5e-05) Y,frequency (inv_wM3=3e-05) X,frequency (inv_wM3=3e-05) Y,frequency (inv_wM3=3.5e-05) X,frequency (inv_wM3=3.5e-05) Y,frequency (inv_wM3=4e-05) X,frequency (inv_wM3=4e-05) Y,frequency (inv_wM3=4.5e-05) X,frequency (inv_wM3=4.5e-05) Y,frequency (inv_wM3=5e-05) X,frequency (inv_wM3=5e-05) Y
1.526604409304693e-06,0.001375364497745314,1.31962061419047e-06,0.00165128230350178,1.502783294251858e-06,0.001769925092157878,1.48420526385846e-06,0.001836761480190167,1.579667079157796e-06,0.001823276210581395,1.685911471816143e-06,0.001942953476503348,1.86903266200724e-06,0.001975203105073086,1.832667703577462e-06,0.001993765330845413,2.069943603726717e-06,0.002018855365441773,2.076694679369358e-06,0.001959514344268453,1.526604409304693e-06,3.001919971655337,1.31962061419047e-06,0.005367972679262126,1.502783294251858e-06,0.04959658038895456,1.48420526385846e-06,3.00253705195337,1.579667079157796e-06,2.597713791283962,1.685911471816143e-06,-0.02510566507118793,1.86903266200724e-06,-0.02092543505148713,1.832667703577462e-06,0.001079111505430928,2.069943603726717e-06,0.0008419117422198395,2.076694679369358e-06,0.001404364719320971,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.531129054242013e-06,0.001376118984759939,1.324374363910777e-06,0.0016312336369698,1.507402136826795e-06,0.001774945820741592,1.489278804432055e-06,0.001810381461735918,1.583376795601281e-06,0.001853794662192783,1.690508763756121e-06,0.001947361070897712,1.874081813086287e-06,0.001978930097354971,1.837106121539759e-06,0.001978266126479749,2.074108099225899e-06,0.002015410755554273,2.083016837456153e-06,0.001916833750963009,1.531129054242013e-06,3.003937172598597,1.324374363910777e-06,0.005103508636185696,1.507402136826795e-06,0.03680616234564493,1.489278804432055e-06,3.00240482204183,1.583376795601281e-06,2.666628805921645,1.690508763756121e-06,-0.03223747773237141,1.874081813086287e-06,-0.02857481820635104,1.837106121539759e-06,0.001060499254076637,2.074108099225899e-06,0.0008326105718558352,2.083016837456153e-06,0.001372916778762886,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.535326528626736e-06,0.001357501158749699,1.328149146989383e-06,0.001604222026381059,1.511692784554224e-06,0.001764467721427568,1.490572840777434e-06,0.001800821574811983,1.587251359025663e-06,0.001878663724678199,1.694222350078504e-06,0.001939868307203663,1.879072005421395e-06,0.001969809645349838,1.843224351690854e-06,0.00193876707998126,2.078616817424417e-06,0.002006193717554785,2.090435675712153e-06,0.001885377243457503,1.535326528626736e-06,3.009239911601519,1.328149146989383e-06,0.004939391551546031,1.511692784554224e-06,0.02922531300704458,1.490572840777434e-06,3.002372499553646,1.587251359025663e-06,2.728745165206283,1.694222350078504e-06,-0.03687497971672452,1.879072005421395e-06,-0.03745174357130435,1.843224351690854e-06,0.001037793725458973,2.078616817424417e-06,0.0008197191270263119,2.090435675712153e-06,0.001337195458378845,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.539642654298452e-06,0.001332428796932522,1.33178020492218e-06,0.001580771726677276,1.515486839781772e-06,0.001753676891926824,1.493160913468191e-06,0.001782810743444317,1.588493331775118e-06,0.001883020798507791,1.698345950237364e-06,0.001919182077390412,1.883170210348565e-06,0.001951775193834034,1.84868404435084e-06,0.001898661314167543,2.086388262690318e-06,0.001969436809161502,2.095713292031786e-06,0.001895365842553946,1.539642654298452e-06,3.014271233285609,1.33178020492218e-06,0.004809199030832908,1.515486839781772e-06,0.02500953631637627,1.493160913468191e-06,3.002309596839044,1.588493331775118e-06,2.746572919600778,1.698345950237364e-06,-0.02185946605734375,1.883170210348565e-06,-0.03648080002813914,1.84868404435084e-06,0.001018453456728453,2.086388262690318e-06,0.0008030456490910773,2.095713292031786e-06,0.001313208832182461,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.543668861595222e-06,0.001325419065841358,1.335250464219363e-06,0.001570236680576026,1.518896940524263e-06,0.001740845730217251,1.496752050782424e-06,0.00176433000460692,1.590977277274028e-06,0.001887013503466977,1.702417030227325e-06,0.001887867190842232,1.888061273069011e-06,0.001916341523367923,1.855275081586458e-06,0.001865038480451415,2.092270615639261e-06,0.001927516007606731,2.10114227169103e-06,0.00192389332159836,1.543668861595222e-06,2.981635187430853,1.335250464219363e-06,0.004703991700810502,1.518896940524263e-06,0.02245739606389446,1.496752050782424e-06,3.002226099397379,1.590977277274028e-06,2.779484333787043,1.702417030227325e-06,0.03927461147033701,1.888061273069011e-06,0.009448206955825178,1.855275081586458e-06,0.0009927016702754683,2.092270615639261e-06,0.0007844319939257293,2.10114227169103e-06,0.001286727560462638,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.547771344245296e-06,0.001342810550142724,1.338611744751499e-06,0.00157795912836396,1.522546834047575e-06,0.00172195943077927,1.49990267158354e-06,0.001762510114361569,1.594605805277291e-06,0.001885284334741183,1.708024054793815e-06,0.001845288814183502,1.893390118692352e-06,0.001876418046119308,1.860052084814477e-06,0.001869242553553764,2.099514474813801e-06,0.001883286403215349,2.106209798671814e-06,0.001955877325458505,1.547771344245296e-06,2.857917573685115,1.338611744751499e-06,0.004615779400029054,1.522546834047575e-06,0.02046858560014877,1.49990267158354e-06,3.00215637830578,1.594605805277291e-06,2.821392620207093,1.708024054793815e-06,0.2560813748402245,1.893390118692352e-06,0.1661952851182497,1.860052084814477e-06,0.0009777930252053261,2.099514474813801e-06,0.0007716950727026105,2.106209798671814e-06,0.001265803854379589,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.551562202433892e-06,0.001364966186354319,1.342179140894123e-06,0.001601885718971086,1.527436267469702e-06,0.00169743119269235,1.503157254527484e-06,0.001773924366143837,1.599084216812352e-06,0.001886369695606848,1.713133316196147e-06,0.001828444004123304,1.899419744665019e-06,0.001848938505052956,1.864995048489372e-06,0.001893896103219446,2.105413372696903e-06,0.001878025494008419,2.110981393819524e-06,0.001973570889648185,1.551562202433892e-06,2.644237064593627,1.342179140894123e-06,0.004532998274817773,1.527436267469702e-06,0.01812164710779488,1.503157254527484e-06,3.002087638095193,1.599084216812352e-06,2.864064521723625,1.713133316196147e-06,0.5344825678485888,1.899419744665019e-06,0.4695618312947327,1.864995048489372e-06,0.0009593389351208852,2.105413372696903e-06,0.0007535559272425551,2.110981393819524e-06,0.001243703674543516,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.556219239532123e-06,0.001378354345137693,1.346004235120359e-06,0.001632810648065737,1.53128828600442e-06,0.001697902157104327,1.506075591964418e-06,0.001796121974196657,1.602511245353526e-06,0.001894036494939937,1.717433448014525e-06,0.001839914316466917,1.903864078426875e-06,0.001855857377208724,1.869822205943102e-06,0.001928761211151026,2.110756864313466e-06,0.001901802015267734,2.115554618185696e-06,0.001975761270412421,1.556219239532123e-06,2.243784754062827,1.346004235120359e-06,0.004455125638742867,1.53128828600442e-06,0.01652126507134639,1.506075591964418e-06,3.002028785610737,1.602511245353526e-06,2.890725330500389,1.717433448014525e-06,0.739583022102847,1.903864078426875e-06,0.6670374898180607,1.869822205943102e-06,0.00094489278709691,2.110756864313466e-06,0.000744221663002854,2.115554618185696e-06,0.001225076713934436,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.560562326360147e-06,0.001368687076869406,1.3491120524026e-06,0.001649049731020825,1.5349814745962e-06,0.001716684854264547,1.509653040639548e-06,0.001824769964302427,1.60597561353818e-06,0.001902368581681798,1.722050395912203e-06,0.001871153441422442,1.908424177389195e-06,0.00188096516542995,1.874164435907755e-06,0.001949141003342535,2.115960377792664e-06,0.001937076225529642,2.121182478974906e-06,0.00197873833431858,1.560562326360147e-06,1.741856286846769,1.3491120524026e-06,0.004398065761820211,1.5349814745962e-06,0.01513570845448488,1.509653040639548e-06,3.001960082430583,1.60597561353818e-06,2.913119886060757,1.722050395912203e-06,0.9444458439770795,1.908424177389195e-06,0.8481744076494961,1.874164435907755e-06,0.0009290168749617378,2.115960377792664e-06,0.000730318846498959,2.121182478974906e-06,0.001202972398089556,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.565328074369574e-06,0.001341544166339601,1.353798196709362e-06,0.001648308017384697,1.53893370970908e-06,0.001749309434052955,1.513632416915389e-06,0.001842483724288873,1.610202502420745e-06,0.001903344354275696,1.72621500304271e-06,0.001901503289982986,1.912969692678913e-06,0.001915322938749323,1.87883431399036e-06,0.001952940549318321,2.120509410042681e-06,0.00195983413436106,2.125415365477043e-06,0.00199083102230984,1.565328074369574e-06,1.143922894869288,1.353798196709362e-06,0.004319852662702022,1.53893370970908e-06,0.01312520464210168,1.513632416915389e-06,3.001887788514451,1.610202502420745e-06,2.935178921339793,1.72621500304271e-06,1.108820990745039,1.912969692678913e-06,1.021155742066846,1.87883431399036e-06,0.0009149001264256983,2.120509410042681e-06,0.0007220950969420007,2.125415365477043e-06,0.001183920549955779,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.569439142995526e-06,0.001325123992121316,1.358000824666251e-06,0.001625634597486736,1.542402952695546e-06,0.001770046366278314,1.519286944715202e-06,0.001841559445329672,1.614269463035374e-06,0.001888307689084562,1.730586382512995e-06,0.001915822947915295,1.917170163640531e-06,0.001934213090115439,1.883963052455573e-06,0.001953995831523416,2.126641774960677e-06,0.001965840013038133,2.129557163629111e-06,0.002007851194800215,1.569439142995526e-06,0.7135186120701055,1.358000824666251e-06,0.004256550194311087,1.542402952695546e-06,0.01154790872838441,1.519286944715202e-06,3.001791980900682,1.614269463035374e-06,2.951751426211389,1.730586382512995e-06,1.242709358210487,1.917170163640531e-06,1.147401815519452,1.883963052455573e-06,0.0009000683013067779,2.126641774960677e-06,0.0007083027865216007,2.129557163629111e-06,0.001169027719522426,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.573255740114277e-06,0.001330750303760283,1.36174330344607e-06,0.001598247572231908,1.547037558384853e-06,0.001774884908020756,1.52335068699881e-06,0.001839376611525989,1.618600646470624e-06,0.001856973759844058,1.736312098842376e-06,0.001915396974125006,1.923569215441958e-06,0.001937107931026651,1.887982004854827e-06,0.001964037681410944,2.131823975703837e-06,0.001967956476708045,2.134014707736587e-06,0.002023395716694877,1.573255740114277e-06,0.4042246748982553,1.36174330344607e-06,0.004204500040560966,1.547037558384853e-06,0.009801980516238897,1.52335068699881e-06,3.001727783875763,1.618600646470624e-06,2.965331607788749,1.736312098842376e-06,1.383139912161201,1.923569215441958e-06,1.297110228438837,1.887982004854827e-06,0.0008856244057799348,2.131823975703837e-06,0.0007005336139008762,2.134014707736587e-06,0.001150752162235696,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.577421200914417e-06,0.00135560651417345,1.365304852248529e-06,0.001576986730990529,1.551314614401595e-06,0.001764369216094306,1.526962587313359e-06,0.001841908565546844,1.622622485447289e-06,0.001826608326559678,1.740511279157755e-06,0.001919934873666948,1.928084338897533e-06,0.001940747336068524,1.891792721499799e-06,0.001979135338209947,2.136159116940689e-06,0.001980290037813309,2.138880363838403e-06,0.002031439866835686,1.577421200914417e-06,0.2139369764419955,1.365304852248529e-06,0.004158216700635342,1.551314614401595e-06,0.008458462004908029,1.526962587313359e-06,3.001673716112343,1.622622485447289e-06,2.974979554165302,1.740511279157755e-06,1.481829159441751,1.928084338897533e-06,1.394867296256685,1.891792721499799e-06,0.000875795985040824,2.136159116940689e-06,0.0006933706653682309,2.138880363838403e-06,0.001133700556105082,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.581601719755241e-06,0.001375390966260677,1.368665329891997e-06,0.001570590101415073,1.555109948124997e-06,0.001753555088612278,1.530309979912167e-06,0.001841505885133942,1.623837262418908e-06,0.001818478357135695,1.744290856564982e-06,0.001931915763111513,1.932082736600921e-06,0.001953703501625528,1.895957169374479e-06,0.001993935195978568,2.140071574423256e-06,0.00199637347647798,2.144826735018281e-06,0.002032391853411288,1.581601719755241e-06,0.1385920233036898,1.368665329891997e-06,0.004117091625954283,1.555109948124997e-06,0.007449996102024538,1.530309979912167e-06,3.001625952894392,1.623837262418908e-06,2.977417183709887,1.744290856564982e-06,1.581729689375216,1.932082736600921e-06,1.493186500980335,1.895957169374479e-06,0.0008624732086605756,2.140071574423256e-06,0.0006790929243941285,2.144826735018281e-06,0.00111011922021595,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.586084718363144e-06,0.001376263116165822,1.371953411435001e-06,0.001580239934686104,1.558518273340871e-06,0.001740669403375864,1.534807073632456e-06,0.001824922201452637,1.626266816362146e-06,0.001805557354613753,1.74781403417845e-06,0.001943113337395279,1.935682229345709e-06,0.00196745789761944,1.900659442991571e-06,0.002001485866809642,2.144476352154003e-06,0.00201143566263324,2.14904332883741e-06,0.002028801250995522,1.586084718363144e-06,0.08951063104384036,1.371953411435001e-06,0.004079001477528433,1.558518273340871e-06,0.006671960188851456,1.534807073632456e-06,3.001565103139285,1.626266816362146e-06,2.981736676409738,1.74781403417845e-06,1.690489255203987,1.935682229345709e-06,1.595396623228937,1.900659442991571e-06,0.0008503446238436543,2.144476352154003e-06,0.000673235083783064,2.14904332883741e-06,0.001096275048928397,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.590283277121605e-06,0.001357781719711003,1.375859310065123e-06,0.001608947270461436,1.562177952048252e-06,0.001721709386496212,1.539676032039975e-06,0.001791769784971603,1.629236052859142e-06,0.001802110150121265,1.752351387593762e-06,0.001948110930317671,1.940101105796622e-06,0.001977956032792421,1.904760286212245e-06,0.002000475415727526,2.149335363444303e-06,0.002018638852983363,2.154299926055743e-06,0.002018760230023737,1.590283277121605e-06,0.06740114942911762,1.375859310065123e-06,0.004036244594460894,1.562177952048252e-06,0.005958381746773758,1.539676032039975e-06,3.001503189215214,1.629236052859142e-06,2.986155818223369,1.752351387593762e-06,1.855580257372456,1.940101105796622e-06,1.748772356936884,1.904760286212245e-06,0.0008370360864672688,2.149335363444303e-06,0.0006643511768676992,2.154299926055743e-06,0.001076503860596223,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.594595368669879e-06,0.001332644172342567,1.379642557815425e-06,0.00163839587503504,1.567033232154692e-06,0.001697411736858049,1.543914269765659e-06,0.001765717138413837,1.632116028798591e-06,0.001808508850042803,1.755893337067398e-06,0.001941899514852686,1.944092053640841e-06,0.001978411602595947,1.908880141746696e-06,0.00199377469191362,2.154751843221304e-06,0.002017772693888398,2.162465039123031e-06,0.001982954565937054,1.594595368669879e-06,0.05404540929683681,1.379642557815425e-06,0.003997191577965114,1.567033232154692e-06,0.005180726372467008,1.543914269765659e-06,3.001452398323146,1.632116028798591e-06,2.989680242136032,1.755893337067398e-06,1.99069427973644,1.944092053640841e-06,1.90128951851915,1.908880141746696e-06,0.0008271921530781359,2.154751843221304e-06,0.0006466562403468593,2.162465039123031e-06,0.001049237859695516,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.598626602724305e-06,0.001325375372754691,1.382792580779699e-06,0.001651566420623429,1.570877912689349e-06,0.001697909906024231,1.548155362340291e-06,0.001763573396596216,1.635038294117622e-06,0.001825432222043237,1.760047840995086e-06,0.001922530603839798,1.948435206889486e-06,0.001969978167338818,1.91331761357233e-06,0.001978290127460759,2.158902172623313e-06,0.002012044512087303,2.168774377825242e-06,0.001940126905261011,1.598626602724305e-06,0.04720444454047202,1.382792580779699e-06,0.003966300044621948,1.570877912689349e-06,0.004687307400329468,1.548155362340291e-06,3.001404236183835,1.635038294117622e-06,2.992572183633522,1.760047840995086e-06,2.1336087154994,1.948435206889486e-06,2.054383242203386,1.91331761357233e-06,0.0008138158099385112,2.158902172623313e-06,0.0006425693593509694,2.168774377825242e-06,0.001029531072806301,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.60270553228683e-06,0.001342418160772332,1.387759326575688e-06,0.001644115335878299,1.574562633233299e-06,0.001716645933410963,1.551966882720889e-06,0.001781082671061238,1.639002640922768e-06,0.001857879055413489,1.764069180260492e-06,0.001892220391318203,1.952454094990932e-06,0.001952437909792687,1.919437481704609e-06,0.001938794182599036,2.164046344814429e-06,0.001997105823096358,2.176003171168914e-06,0.001896492900338911,1.60270553228683e-06,0.04294417045162108,1.387759326575688e-06,0.003920333643715032,1.574562633233299e-06,0.004296334972634532,1.551966882720889e-06,3.001363069226164,1.639002640922768e-06,2.995620682084432,1.764069180260492e-06,2.253772273727941,1.952454094990932e-06,2.177414118991597,1.919437481704609e-06,0.0007997579146635665,2.164046344814429e-06,0.0006396791910540155,2.176003171168914e-06,0.001003442073528079,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.606479507700918e-06,0.001364536258470435,1.391699605360753e-06,0.001619587554842526,1.578496403640958e-06,0.001749125464172871,1.555632690037507e-06,0.001811541874754632,1.642711552796844e-06,0.001880017786865689,1.765410013141907e-06,0.001881097531797999,1.957891931339883e-06,0.001913089948343512,1.924896675303792e-06,0.001898689607152167,2.171090354258242e-06,0.001955945591039261,2.1824381247807e-06,0.001887027975567192,1.606479507700918e-06,0.04043290109547899,1.391699605360753e-06,0.003886068696118795,1.578496403640958e-06,0.003947529081469055,1.555632690037507e-06,3.001325240856956,1.642711552796844e-06,2.997740114834379,1.765410013141907e-06,2.290337890972561,1.957891931339883e-06,2.320019775169232,1.924896675303792e-06,0.000782774544051423,2.171090354258242e-06,0.0006730375763846539,2.1824381247807e-06,0.0009861587226846073,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.611122340972903e-06,0.001378305226479124,1.395415320320442e-06,0.001592496419608382,1.58196125744603e-06,0.0017699208643382,1.559383105590603e-06,0.001836056128172747,1.644067518086324e-06,0.001884158944086048,1.768091678904735e-06,0.001860943931043668,1.963354596435914e-06,0.001872372789748723,1.931489016486847e-06,0.001865043691655828,2.176826752902781e-06,0.001915007344369259,2.187939101037907e-06,0.001909768791976939,1.611122340972903e-06,0.03782361887257605,1.395415320320442e-06,0.003855399779968556,1.58196125744603e-06,0.003695479664859323,1.559383105590603e-06,3.001288220109289,1.644067518086324e-06,2.998369335865123,1.768091678904735e-06,2.359580013099392,1.963354596435914e-06,2.440726799564307,1.931489016486847e-06,0.0007691990855175388,2.176826752902781e-06,0.0007602579499806289,2.187939101037907e-06,0.0009664903550880463,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.615471278755581e-06,0.001369073250816223,1.396308054249707e-06,0.001586602495045222,1.586574024768977e-06,0.001774973345631992,1.564081796093869e-06,0.001844677466551622,1.646779448665283e-06,0.001887399763960955,1.771712397514384e-06,0.00183755606761264,1.969329096390758e-06,0.001848464449012339,1.936266585059207e-06,0.001869234197786292,2.184043420789214e-06,0.001877606451152245,2.193362712414413e-06,0.001944170225257326,1.615471278755581e-06,0.03602734380770308,1.396308054249707e-06,0.003848255591915354,1.586574024768977e-06,0.003415151319508773,1.564081796093869e-06,3.001244076002207,1.646779448665283e-06,2.99944016573471,1.771712397514384e-06,2.442153496783625,1.969329096390758e-06,2.550313654238178,1.936266585059207e-06,0.0007531233984947156,2.184043420789214e-06,0.0008008143970594807,2.193362712414413e-06,0.0009528305438544374,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.620257119940902e-06,0.001341974384561452,1.398093522108237e-06,0.001576741905693951,1.590902231680627e-06,0.00176440861335929,1.568415733906199e-06,0.001839679442206393,1.650249375349243e-06,0.001885219485259513,1.775159018458553e-06,0.001828885827499441,1.973803070735253e-06,0.001858263368145015,1.941210776581772e-06,0.001893891191219584,2.189178922986892e-06,0.001881101173124099,2.198164857682525e-06,0.001968461507376604,1.620257119940902e-06,0.0345363917819478,1.398093522108237e-06,0.003834207266799644,1.590902231680627e-06,0.003198321472067166,1.568415733906199e-06,3.001205422027586,1.650249375349243e-06,3.000500193989757,1.775159018458553e-06,2.510259844484418,1.973803070735253e-06,2.62172596532386,1.941210776581772e-06,0.0007438094769948992,2.189178922986892e-06,0.0003845128573878683,2.198164857682525e-06,0.0009368007322246644,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.624373311327333e-06,0.001325228424071286,1.400742826272172e-06,0.001570304891099649,1.594684404215829e-06,0.001753651971818482,1.572400392458204e-06,0.001838876194811497,1.654441562555274e-06,0.001886355165493093,1.778955582182252e-06,0.001836763284510036,1.978437381589845e-06,0.001886169099033763,1.946038361437923e-06,0.00192876190721104,2.194651276221114e-06,0.001908094897705747,2.203920682284079e-06,0.001976062005384877,1.624373311327333e-06,0.03354750918036574,1.400742826272172e-06,0.003814005579141616,1.594684404215829e-06,0.003037437133641351,1.572400392458204e-06,3.001171511491671,1.654441562555274e-06,3.001415351362738,1.778955582182252e-06,2.58195328920341,1.978437381589845e-06,2.689441928301608,1.946038361437923e-06,0.0007298304457196668,2.194651276221114e-06,-0.000456749667715774,2.203920682284079e-06,0.0009226668152255492,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.628198626714275e-06,0.001330450097794381,1.402994424928895e-06,0.001573394028161215,1.598097325543319e-06,0.001740781718201348,1.575843438279709e-06,0.001840849512558066,1.657918154761506e-06,0.001894240491225325,1.78230981110268e-06,0.001855780024095911,1.982870459119918e-06,0.001918859788700837,1.950380256122509e-06,0.001949142237663766,2.19964637935593e-06,0.001942003470013,2.209441737542805e-06,0.001977479710725845,1.628198626714275e-06,0.032865154563127,1.402994424928895e-06,0.003797339505649346,1.598097325543319e-06,0.002910214146935452,1.575843438279709e-06,3.001143391036315,1.657918154761506e-06,3.001938787288441,1.78230981110268e-06,2.640478969350417,1.982870459119918e-06,2.745419132718491,1.950380256122509e-06,0.0007211611770057102,2.19964637935593e-06,-0.001734535566871262,2.209441737542805e-06,0.0009049414330384121,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.632377598243678e-06,0.001355327160347475,1.406552241643497e-06,0.001591831567043592,1.60174652407162e-06,0.001721876817380734,1.579322936990755e-06,0.001836850453318797,1.661296801758571e-06,0.001902113270167249,1.786737263886745e-06,0.001890675866749311,1.987160921069717e-06,0.001935598048794454,1.955049729230681e-06,0.001952944089630871,2.204202711794377e-06,0.001961935321084834,2.214015390844858e-06,0.0019886942540971,1.632377598243678e-06,0.03233711041952135,1.406552241643497e-06,0.003771986357189005,1.60174652407162e-06,0.002789468161576531,1.579322936990755e-06,3.001116019819598,1.661296801758571e-06,3.00229431633072,1.786737263886745e-06,2.708642295597369,1.987160921069717e-06,2.79176794249605,1.955049729230681e-06,0.0007095666765192422,2.204202711794377e-06,-0.003412471960882082,2.214015390844858e-06,0.0008944141644836913,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.6365530227017e-06,0.001375268547554367,1.409266511510662e-06,0.001614434209790516,1.606631156991249e-06,0.001697410131905464,1.584388331198679e-06,0.001810569652665533,1.665661820576487e-06,0.001902124387152649,1.790677480787914e-06,0.001911252952671,1.99133372831482e-06,0.001936592159495466,1.96017727539941e-06,0.001953992383725075,2.208931485336437e-06,0.001965476843275731,2.218141528473698e-06,0.002005295955466372,1.6365530227017e-06,0.03197206121488826,1.409266511510662e-06,0.003753147639876015,1.606631156991249e-06,0.002646731235337253,1.584388331198679e-06,3.001077944516847,1.665661820576487e-06,3.002588832237165,1.790677480787914e-06,2.760450600555713,1.99133372831482e-06,2.829978787215296,1.96017727539941e-06,0.000702021144859468,2.208931485336437e-06,-0.005255187406412072,2.218141528473698e-06,0.0008818694308224353,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
