Total; tran P (inv_lM0=8e-07) X,Total; tran P (inv_lM0=8e-07) Y,Total; tran P (inv_lM0=1.6e-06) X,Total; tran P (inv_lM0=1.6e-06) Y,Total; tran P (inv_lM0=2.4e-06) X,Total; tran P (inv_lM0=2.4e-06) Y,Total; tran P (inv_lM0=3.2e-06) X,Total; tran P (inv_lM0=3.2e-06) Y,Total; tran P (inv_lM0=4e-06) X,Total; tran P (inv_lM0=4e-06) Y,Total; tran P (inv_lM0=4.8e-06) X,Total; tran P (inv_lM0=4.8e-06) Y,Total; tran P (inv_lM0=5.6e-06) X,Total; tran P (inv_lM0=5.6e-06) Y,Total; tran P (inv_lM0=6.4e-06) X,Total; tran P (inv_lM0=6.4e-06) Y,Total; tran P (inv_lM0=7.2e-06) X,Total; tran P (inv_lM0=7.2e-06) Y,Total; tran P (inv_lM0=8e-06) X,Total; tran P (inv_lM0=8e-06) Y,/w_out (inv_lM0=8e-07) X,/w_out (inv_lM0=8e-07) Y,/w_out (inv_lM0=1.6e-06) X,/w_out (inv_lM0=1.6e-06) Y,/w_out (inv_lM0=2.4e-06) X,/w_out (inv_lM0=2.4e-06) Y,/w_out (inv_lM0=3.2e-06) X,/w_out (inv_lM0=3.2e-06) Y,/w_out (inv_lM0=4e-06) X,/w_out (inv_lM0=4e-06) Y,/w_out (inv_lM0=4.8e-06) X,/w_out (inv_lM0=4.8e-06) Y,/w_out (inv_lM0=5.6e-06) X,/w_out (inv_lM0=5.6e-06) Y,/w_out (inv_lM0=6.4e-06) X,/w_out (inv_lM0=6.4e-06) Y,/w_out (inv_lM0=7.2e-06) X,/w_out (inv_lM0=7.2e-06) Y,/w_out (inv_lM0=8e-06) X,/w_out (inv_lM0=8e-06) Y,frequency (inv_lM0=8e-07) X,frequency (inv_lM0=8e-07) Y,frequency (inv_lM0=1.6e-06) X,frequency (inv_lM0=1.6e-06) Y,frequency (inv_lM0=2.4e-06) X,frequency (inv_lM0=2.4e-06) Y,frequency (inv_lM0=3.2e-06) X,frequency (inv_lM0=3.2e-06) Y,frequency (inv_lM0=4e-06) X,frequency (inv_lM0=4e-06) Y,frequency (inv_lM0=4.8e-06) X,frequency (inv_lM0=4.8e-06) Y,frequency (inv_lM0=5.6e-06) X,frequency (inv_lM0=5.6e-06) Y,frequency (inv_lM0=6.4e-06) X,frequency (inv_lM0=6.4e-06) Y,frequency (inv_lM0=7.2e-06) X,frequency (inv_lM0=7.2e-06) Y,frequency (inv_lM0=8e-06) X,frequency (inv_lM0=8e-06) Y
3.352549565721896e-07,0.003577586397584574,3.490585848993531e-07,0.002931885340907459,3.96899937391621e-07,0.002558858636382276,4.550982006578075e-07,0.002271620877216788,5.168636527038936e-07,0.002049310908831781,5.797086406013949e-07,0.001824734530471199,6.700437885537583e-07,0.001713634204107364,7.415692494244192e-07,0.001590947185357228,7.999525350278077e-07,0.001428966500788389,8.749435594601101e-07,0.001356582065450711,3.352549565721896e-07,2.921779467463291,3.490585848993531e-07,0.2870044258436165,3.96899937391621e-07,0.5977626572693591,4.550982006578075e-07,3.014771773774103,5.168636527038936e-07,3.001855685937864,5.797086406013949e-07,3.002535404168268,6.700437885537583e-07,3.002339655200656,7.415692494244192e-07,3.003032993236784,7.999525350278077e-07,3.004880447137146,8.749435594601101e-07,3.003206223984614,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.365450090000183e-07,0.003564514185792711,3.506336909735913e-07,0.002960261677290138,3.985577105810106e-07,0.002582011864893941,4.569883837558736e-07,0.002241413181123519,5.191248451620405e-07,0.00205906687468618,5.822735410799789e-07,0.001856151787755146,6.729676215042466e-07,0.001721352192502071,7.449821527731698e-07,0.001590600298966338,8.037957188793043e-07,0.001433375626855448,8.788380137982811e-07,0.001377898714875199,3.365450090000183e-07,2.938124944190038,3.506336909735913e-07,0.2863313538471518,3.985577105810106e-07,0.4415725786986846,4.569883837558736e-07,3.027178041610996,5.191248451620405e-07,3.001788980436079,5.822735410799789e-07,3.002428371390364,6.729676215042466e-07,3.002243387993013,7.449821527731698e-07,3.00288236736361,8.037957188793043e-07,3.00469693963606,8.788380137982811e-07,3.004301038353864,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.376523752095381e-07,0.003558291663877298,3.520284316325791e-07,0.002982471421407884,4.002517251800801e-07,0.002577115051979503,4.588083311701419e-07,0.002221108825501244,5.223440051991184e-07,0.00203129328913295,5.850007536975137e-07,0.001873661204585637,6.758805298175453e-07,0.001707568618182629,7.48602887742732e-07,0.001569735647293488,8.077668280462938e-07,0.001461709230484368,8.839298674787684e-07,0.001387845118344839,3.376523752095381e-07,2.948929512838796,3.520284316325791e-07,0.2858997775521137,4.002517251800801e-07,0.3449810384270804,4.588083311701419e-07,3.024527026713408,5.223440051991184e-07,3.001660109265055,5.850007536975137e-07,3.002321599422162,6.758805298175453e-07,3.002153610791713,7.48602887742732e-07,3.002734639378247,8.077668280462938e-07,3.004467650135831,8.839298674787684e-07,3.004960202174859,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.389741279562075e-07,0.003566055651529238,3.534768886754498e-07,0.002978380190808845,4.019979700960644e-07,0.002548785536647438,4.608005470532874e-07,0.00223007379349595,5.246242827280669e-07,0.002001752856771672,5.883325288025225e-07,0.001859172353298695,6.79089241957019e-07,0.001678138777188541,7.521229743151192e-07,0.001542704180513347,8.116768793723432e-07,0.00148168156151944,8.882623210840052e-07,0.001375726716103656,3.389741279562075e-07,2.95888234216887,3.534768886754498e-07,0.2855722513585853,4.019979700960644e-07,0.2958332602390161,4.608005470532874e-07,2.958651954740367,5.246242827280669e-07,3.001465912836767,5.883325288025225e-07,3.002200441811105,6.79089241957019e-07,3.002060821103882,7.521229743151192e-07,3.002601866198108,8.116768793723432e-07,3.00422780330878,8.882623210840052e-07,3.005098472919623,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.403228525608869e-07,0.003580168949915506,3.551161569892761e-07,0.002952117636753153,4.03530293925404e-07,0.002524441432657026,4.627698102088048e-07,0.002263539367457863,5.269369506301914e-07,0.001992462540905789,5.912121903414161e-07,0.001827447109957657,6.820716844554802e-07,0.001660118929304626,7.55612783079861e-07,0.001536142308659422,8.15656214446771e-07,0.001480166796585031,8.9318800439467e-07,0.001348251517163862,3.403228525608869e-07,2.966493155212099,3.551161569892761e-07,0.2853113477240988,4.03530293925404e-07,0.2662469531447142,4.627698102088048e-07,2.775576963149511,5.269369506301914e-07,3.00100283258346,5.912121903414161e-07,3.00210309489751,6.820716844554802e-07,3.001977217476672,7.55612783079861e-07,3.002479899373705,8.15656214446771e-07,3.003986301419968,8.9318800439467e-07,3.005004509091129,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.417397460154281e-07,0.003580269579364658,3.563386771310865e-07,0.002933723639765318,4.051063511516184e-07,0.00251883412352814,4.647083808614589e-07,0.002287063008344697,5.291981165296907e-07,0.002015871931492807,5.938713397817411e-07,0.00180935584749207,6.851269481803218e-07,0.001670208074199123,7.590899568910192e-07,0.001559373407359924,8.199097520595581e-07,0.001458338999859187,8.973672678985819e-07,0.001335831025091061,3.417397460154281e-07,2.972402430734699,3.563386771310865e-07,0.2851729202170899,4.051063511516184e-07,0.2450098501863436,4.647083808614589e-07,2.467559716128373,5.291981165296907e-07,3.000599426774754,5.938713397817411e-07,3.00201620802062,6.851269481803218e-07,3.001903286991109,7.590899568910192e-07,3.002367171606814,8.199097520595581e-07,3.003739389226065,8.973672678985819e-07,3.004819181488425,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.432737114604422e-07,0.003565858664020782,3.576772157863616e-07,0.002931885223396341,4.068807140457736e-07,0.002548154768166108,4.668299070490821e-07,0.002281117397569389,5.31581827779608e-07,0.002049310521187183,5.965871978450321e-07,0.001822624528224281,6.881541049151655e-07,0.001701315775362397,7.622541665079789e-07,0.001583294979891335,8.239001412322223e-07,0.001433388852530668,9.017541127862931e-07,0.001349839137385447,3.432737114604422e-07,2.977017482820518,3.576772157863616e-07,0.2850617883604111,4.068807140457736e-07,0.2287503174406795,4.668299070490821e-07,2.02315143078663,5.31581827779608e-07,3.001525050864076,5.965871978450321e-07,3.001939945181789,6.881541049151655e-07,3.001837717847573,7.622541665079789e-07,3.002271289385654,8.239001412322223e-07,3.003522901369009,9.017541127862931e-07,3.004574247435827,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.443645118899154e-07,0.003558471355256396,3.592523277650054e-07,0.002960261604394194,4.086073956144883e-07,0.002578438578484735,4.689271322562134e-07,0.002250579970519354,5.338430415894909e-07,0.002059066859597435,5.99240392389409e-07,0.001855374197620586,6.912628690496496e-07,0.001720750231443482,7.661916492191281e-07,0.001591841115068088,8.276980041980164e-07,0.001429865104723941,9.055538090550659e-07,0.001371850018978261,3.443645118899154e-07,2.979445005301568,3.592523277650054e-07,0.2849719363055936,4.086073956144883e-07,0.2164016081564775,4.689271322562134e-07,1.532088227568256,5.338430415894909e-07,3.005149848125875,5.99240392389409e-07,3.001875171652012,6.912628690496496e-07,3.001774615886446,7.661916492191281e-07,3.002160157737291,8.276980041980164e-07,3.003331441437397,9.055538090550659e-07,3.004350771524594,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.456350387204144e-07,0.003564054022854787,3.606470696805932e-07,0.002982471366037477,4.100916572703527e-07,0.00258280782661835,4.708085637995423e-07,0.002225121338841768,5.370622019465476e-07,0.002031293443045533,6.019459049596641e-07,0.001873749171891217,6.946055044698455e-07,0.001713507433362594,7.697362745994393e-07,0.001576131216117286,8.316236735998666e-07,0.001453732202057173,9.102899594925214e-07,0.001387584977163438,3.456350387204144e-07,2.981618016439433,3.606470696805932e-07,0.284918777537395,4.100916572703527e-07,0.2086527184110666,4.708085637995423e-07,1.105621474314474,5.370622019465476e-07,3.018497155756367,6.019459049596641e-07,3.001810103040052,6.946055044698455e-07,3.001708080476972,7.697362745994393e-07,3.002067424626874,8.316236735998666e-07,3.003148426661629,9.102899594925214e-07,3.004072878698686,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.470189541713725e-07,0.003579023267711522,3.620955281166012e-07,0.002978380115714288,4.114932527853884e-07,0.002566770962832944,4.727010331407989e-07,0.002222679557660767,5.393424852210047e-07,0.002001752736717845,6.050467760708639e-07,0.00186214724383023,6.978586778682949e-07,0.00168624350581092,7.735138477547412e-07,0.001546863811319051,8.353595946984974e-07,0.001476548321974574,9.145385575740941e-07,0.001381958288302653,3.470189541713725e-07,2.983370227196139,3.620955281166012e-07,0.284882892167263,4.114932527853884e-07,0.2031831196978691,4.727010331407989e-07,0.7693958332371803,5.393424852210047e-07,3.029040465580273,6.050467760708639e-07,3.00172961944291,6.978586778682949e-07,3.001644725673272,7.735138477547412e-07,3.001974815336887,8.353595946984974e-07,3.00298772357894,9.145385575740941e-07,3.003835572376431,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.484027419633715e-07,0.003581327258402022,3.637347987976668e-07,0.00295211752518818,4.130221688500292e-07,0.002539511614743955,4.746685760457123e-07,0.002252180616540558,5.416551513061333e-07,0.001992462533463228,6.079450982196336e-07,0.001830957080573286,7.009112833893099e-07,0.001662880286959905,7.769588861778466e-07,0.001534566570648822,8.396151040309351e-07,0.00148215948267983,9.196919560413191e-07,0.001356527938391438,3.484027419633715e-07,2.984642026219495,3.637347987976668e-07,0.2848589840077043,4.130221688500292e-07,0.1978823681307513,4.746685760457123e-07,0.5198403324609329,5.416551513061333e-07,3.003755886740893,6.079450982196336e-07,3.001640442436629,7.009112833893099e-07,3.001377616655072,7.769588861778466e-07,3.001893180646711,8.396151040309351e-07,3.002819310813228,9.196919560413191e-07,3.003567214777905,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.49450568106387e-07,0.003572496950481553,3.64957319164067e-07,0.002933723566303207,4.145252852532789e-07,0.002519661683846916,4.766583352746154e-07,0.002283274894303765,5.439163466167432e-07,0.00201587226084008,6.105817776350379e-07,0.001810199414661152,7.040042309317131e-07,0.001664576236288874,7.804851789728155e-07,0.001552388446936091,8.435880427017916e-07,0.001466327446709784,9.207912257975111e-07,0.001349772077760494,3.49450568106387e-07,2.98536224145969,3.64957319164067e-07,0.2848496153939082,4.145252852532789e-07,0.1938515996121612,4.766583352746154e-07,0.3535638709853575,5.439163466167432e-07,2.880301432146537,6.105817776350379e-07,3.001279641818881,7.040042309317131e-07,3.000874101557342,7.804851789728155e-07,3.001823109036797,8.435880427017916e-07,3.002675025597912,9.207912257975111e-07,3.003513250668661,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.505517956123456e-07,0.003561690994591036,3.662958585013495e-07,0.002931885257350711,4.161872292689184e-07,0.002525437405250824,4.78418213842197e-07,0.002288660963738783,5.463000674802029e-07,0.002049310727787417,6.13285644189096e-07,0.001818457183103668,7.072183134653347e-07,0.001696396527226345,7.83567882014583e-07,0.001577570360624657,8.477901316204045e-07,0.001438513195307393,9.229897653098952e-07,0.001339761417131644,3.505517956123456e-07,2.985948622106353,3.662958585013495e-07,0.2848446801818061,4.161872292689184e-07,0.1904881583550907,4.78418213842197e-07,0.2809771775077605,5.463000674802029e-07,2.603334332592272,6.13285644189096e-07,3.000768366528625,7.072183134653347e-07,3.000571956997649,7.83567882014583e-07,3.00176757966547,8.477901316204045e-07,3.002534631747223,9.229897653098952e-07,3.003408311980117,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.516614512563373e-07,0.003558672182555211,3.678709707713676e-07,0.002960261717062976,4.17976625924978e-07,0.002560566967551666,4.81031089760692e-07,0.002258791486817889,5.485612947263293e-07,0.00205906660213108,6.161579215616112e-07,0.001853948440674875,7.102482408232195e-07,0.001719399565808477,7.873316984384652e-07,0.001592244406792691,8.516293758678424e-07,0.00142836154383392,9.258629708600132e-07,0.001335483752552352,3.516614512563373e-07,2.98640237145624,3.678709707713676e-07,0.2848450953531561,4.17976625924978e-07,0.1877971022445021,4.81031089760692e-07,0.2194533941050189,5.485612947263293e-07,2.220838363535658,6.161579215616112e-07,3.000807249335895,7.102482408232195e-07,3.001745044623654,7.873316984384652e-07,3.001699166450587,8.516293758678424e-07,3.002416285076178,9.258629708600132e-07,3.003277744180506,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.532052594534084e-07,0.003572134449030737,3.692657100456562e-07,0.002982471372900193,4.19625847277505e-07,0.002582467931657002,4.828762424422255e-07,0.002230776513488386,5.517804603243296e-07,0.002031292621290479,6.188226025557434e-07,0.001873885543980364,7.132078369609816e-07,0.001718951817954085,7.910961246008072e-07,0.001580905164840173,8.555335140760259e-07,0.001446572504373755,9.291710135786602e-07,0.001346847952566494,3.532052594534084e-07,2.986857918344669,3.692657100456562e-07,0.284848381448196,4.19625847277505e-07,0.185966990625753,4.828762424422255e-07,0.1921940947457589,5.517804603243296e-07,1.569022669075556,6.188226025557434e-07,3.002723135602421,7.132078369609816e-07,3.005833305615036,7.910961246008072e-07,3.001640029544697,8.555335140760259e-07,3.002304782793338,9.291710135786602e-07,3.003136249970408,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.545262166476481e-07,0.003582287120527927,3.707141703983845e-07,0.00297838004693611,4.21373409278535e-07,0.00257559315288294,4.848176437138393e-07,0.002220534617007668,5.540607437520331e-07,0.00200175217678933,6.216131568363645e-07,0.001866472657315109,7.164747796687305e-07,0.001696090340197462,7.949870796528497e-07,0.001551802533202775,8.589377114412199e-07,0.00146923137182011,9.33296311411455e-07,0.001371104857773135,3.545262166476481e-07,2.987129173197021,3.707141703983845e-07,0.2848539599871347,4.21373409278535e-07,0.1845656102948004,4.848176437138393e-07,0.1729257141150618,5.540607437520331e-07,1.105574577493657,6.216131568363645e-07,3.008749406391654,7.164747796687305e-07,3.016672065473129,7.949870796528497e-07,3.001578168304867,8.589377114412199e-07,3.002213927525619,9.33296311411455e-07,3.002972298343792,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.560510282237411e-07,0.003575314180798156,3.723534337429181e-07,0.002952117549320516,4.23072805887168e-07,0.002547208190657223,4.868220626565277e-07,0.002245339956002802,5.563734125159625e-07,0.001992462670024173,6.24548190199797e-07,0.00183670448579858,7.195310481196437e-07,0.001668329530934039,7.984699022869516e-07,0.001534477222821006,8.632785879222124e-07,0.00148255473898478,9.371831265995518e-07,0.001386432014531911,3.560510282237411e-07,2.98734081863214,3.723534337429181e-07,0.2848622771989733,4.23072805887168e-07,0.1835613479808966,4.868220626565277e-07,0.1594671005564484,5.563734125159625e-07,0.7374874002206104,6.24548190199797e-07,3.023059864976383,7.195310481196437e-07,3.028485330949714,7.984699022869516e-07,3.00119622746728,8.632785879222124e-07,3.002106118166125,9.371831265995518e-07,3.002829607685574,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.572652957674073e-07,0.003562870402840885,3.73575954777638e-07,0.002933723574797853,4.246118170942135e-07,0.002523328781726679,4.888906603755271e-07,0.002279769478208519,5.586345998678067e-07,0.002015872869732745,6.271555921528463e-07,0.001812735902903148,7.2258235580577e-07,0.001661100050762688,8.019113195991176e-07,0.001545029582185262,8.671400483242787e-07,0.001472912614554471,9.410311286305045e-07,0.001386311395481727,3.572652957674073e-07,2.987456477839102,3.73575954777638e-07,0.2848689471139765,4.246118170942135e-07,0.1828929509611587,4.888906603755271e-07,0.149288621221586,5.586345998678067e-07,0.469333658752199,6.271555921528463e-07,3.027204880433538,7.2258235580577e-07,2.992223273981858,8.019113195991176e-07,3.000684163512074,8.671400483242787e-07,3.00201720098788,9.410311286305045e-07,3.002698633530309,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.583928538500464e-07,0.003558361775180748,3.749144931374031e-07,0.002931885231490457,4.261863679212864e-07,0.002519543502871137,4.906717533874873e-07,0.002289213530737241,5.610183138623884e-07,0.002049311113512845,6.298403194296734e-07,0.001813902987195803,7.256837061197174e-07,0.001685347576272944,8.052134728813515e-07,0.001573253846751188,8.716051203266666e-07,0.001445171314181391,9.462534712197893e-07,0.001365305745810979,3.583928538500464e-07,2.987529541697056,3.749144931374031e-07,0.2848746231570391,4.261863679212864e-07,0.1823979025555572,4.906717533874873e-07,0.1430376362522871,5.610183138623884e-07,0.2969382384939265,6.298403194296734e-07,2.973235749300524,7.256837061197174e-07,2.829133582200798,8.052134728813515e-07,3.000660943351861,8.716051203266666e-07,3.001921364567418,9.462534712197893e-07,3.002535605932346,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.59809276235499e-07,0.003569274557371668,3.764896060139788e-07,0.002960261672527496,4.279672958521612e-07,0.002550257570994047,4.925094276523023e-07,0.002274065311583614,5.632795196146588e-07,0.002059066621904609,6.326795899573038e-07,0.001847213652165505,7.285271786413394e-07,0.001711666810965935,8.087847954881672e-07,0.001592015223361841,8.754790885639835e-07,0.001427918701326006,9.507268260305881e-07,0.001341089096898116,3.59809276235499e-07,2.987590944025768,3.764896060139788e-07,0.2848824163866092,4.279672958521612e-07,0.181986588246401,4.925094276523023e-07,0.1375810897385601,5.632795196146588e-07,0.2272247065928969,6.326795899573038e-07,2.774768156199786,7.285271786413394e-07,2.543319430935391,8.087847954881672e-07,3.002088931986135,8.754790885639835e-07,3.001841582861147,9.507268260305881e-07,3.00240805778757,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.611364074015963e-07,0.003581565309995528,3.778843462736153e-07,0.002982471363697259,4.296747183814257e-07,0.002579179797925924,4.944240705375982e-07,0.002243865329510956,5.664986852721049e-07,0.00203129247496059,6.353191951019224e-07,0.001871992664618096,7.318969377735597e-07,0.001720433279609409,8.127354205775032e-07,0.001584926256563018,8.794626692838577e-07,0.00143743876305609,9.549453066015871e-07,0.001337282212465158,3.611364074015963e-07,2.987623188023446,3.778843462736153e-07,0.2848889594042427,4.296747183814257e-07,0.1817102712120552,4.944240705375982e-07,0.133008848487718,5.664986852721049e-07,0.1661249737074255,6.353191951019224e-07,2.437083709108948,7.318969377735597e-07,2.070481379939736,8.127354205775032e-07,3.007753517026219,8.794626692838577e-07,3.001769816851151,9.549453066015871e-07,3.002296945539623,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.626031175134448e-07,0.003577955895823482,3.793328061898154e-07,0.002978380059263552,4.31188139582447e-07,0.002582072534998386,4.962514676355835e-07,0.002222019726508258,5.687789629688849e-07,0.002001752116198997,6.378680513383907e-07,0.001871816388971673,7.352991989802666e-07,0.001701501082557434,8.165458453915662e-07,0.001557943950847879,8.831674324931018e-07,0.001464051277772079,9.593035837469573e-07,0.00135932673664557,3.626031175134448e-07,2.987641643576515,3.793328061898154e-07,0.2848936923115624,4.31188139582447e-07,0.1815371775488544,4.962514676355835e-07,0.1297916875370034,5.687789629688849e-07,0.1410557698214919,6.378680513383907e-07,2.011580107684074,7.352991989802666e-07,1.513271954255752,8.165458453915662e-07,3.022212829618403,8.831674324931018e-07,3.001708827566786,9.593035837469573e-07,3.002190550815886,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.639129229497076e-07,0.003564764878849329,3.809720720025395e-07,0.002952117530542846,4.326728415447448e-07,0.002563439019015745,4.982146328303762e-07,0.00222740684229247,5.710916328006519e-07,0.00199246779583925,6.409108305327572e-07,0.001845534597428001,7.385422362187779e-07,0.001671509829691222,8.200671602175803e-07,0.001536364986735397,8.871996885474673e-07,0.001482322938045568,9.633912021857226e-07,0.001380896797269489,3.639129229497076e-07,2.987645104645153,3.809720720025395e-07,0.2849216475855979,4.326728415447448e-07,0.181413121228906,4.982146328303762e-07,0.1271866558487737,5.710916328006519e-07,0.124728564626271,6.409108305327572e-07,1.448213418092326,7.385422362187779e-07,1.002890807142363,8.200671602175803e-07,3.021813178147811,8.871996885474673e-07,3.001647553491258,9.633912021857226e-07,3.002097627567638,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.650174433971533e-07,0.0035583042250484,3.821945928731205e-07,0.002933723565021521,4.342001478131562e-07,0.002536293840156557,5.001645116632224e-07,0.002259822861750726,5.733516987748747e-07,0.002015857222542194,6.435290575432094e-07,0.001817591946465984,7.415728842708892e-07,0.001659965777424824,8.234675694061093e-07,0.001539692682377833,8.914969323588493e-07,0.001476904554651083,9.683674996654666e-07,0.001387476605062242,3.650174433971533e-07,2.987638631416273,3.821945928731205e-07,0.28497492951074,4.342001478131562e-07,0.1813226461802604,5.001645116632224e-07,0.1252380661058546,5.733516987748747e-07,0.1136049387673786,6.435290575432094e-07,0.9883515891096164,7.415728842708892e-07,0.6359313575871421,8.234675694061093e-07,2.949427971109397,8.914969323588493e-07,3.001588788166308,9.683674996654666e-07,3.001992733182587,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.663272633200481e-07,0.003565610803425631,3.835331316072046e-07,0.002931885243951352,4.357165313459427e-07,0.002518445253003097,5.021108618062333e-07,0.002286005058876402,5.757345481010236e-07,0.002049291335800423,6.441924755179456e-07,0.001813006922713912,7.44642028193461e-07,0.001679188497039956,8.271193022055582e-07,0.00157043455825024,8.959724068694182e-07,0.001450798324445752,9.727895632694647e-07,0.001372901213880035,3.663272633200481e-07,2.987625706978072,3.835331316072046e-07,0.285045485656278,4.357165313459427e-07,0.1812613316449741,5.021108618062333e-07,0.1238308474047649,5.757345481010236e-07,0.1058034954887012,6.441924755179456e-07,0.8829454992294247,7.44642028193461e-07,0.3646414479199718,8.271193022055582e-07,2.715447144262341,8.959724068694182e-07,3.00153896023952,9.727895632694647e-07,3.001906492756477,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.676811875861346e-07,0.003579925944545868,3.85108244337014e-07,0.002960261699245605,4.374060022598539e-07,0.002529225035171129,5.040786803797812e-07,0.002284592219747756,5.779965045247769e-07,0.00205907019310239,6.45519311467418e-07,0.001809307619943881,7.474135113886932e-07,0.001706518589420661,8.305635886026664e-07,0.001591430451334031,8.999588445415772e-07,0.001429560328560832,9.775797376471569e-07,0.001345755142685243,3.676811875861346e-07,2.987586960236091,3.85108244337014e-07,0.2851332699408842,4.374060022598539e-07,0.1812156114742887,5.040786803797812e-07,0.1227858305857317,5.779965045247769e-07,0.1003591048518129,6.45519311467418e-07,0.7098042628087023,7.474135113886932e-07,0.2286153585797442,8.305635886026664e-07,2.335499380426522,8.999588445415772e-07,3.001275497594686,9.775797376471569e-07,3.001819242473544,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.690913327815979e-07,0.003580523204875215,3.865029840161351e-07,0.002982471367766539,4.391952985896793e-07,0.002565052967427086,5.062788635703267e-07,0.002255029549721039,5.812159767525917e-07,0.002031306263606339,6.474546928246131e-07,0.001819401855829373,7.506940870224682e-07,0.0017208234878163,8.339990361269422e-07,0.001590038798608696,9.037579799266739e-07,0.001432414397395016,9.817934072241891e-07,0.001336191709691178,3.690913327815979e-07,2.987514127759219,3.865029840161351e-07,0.2851248628578699,4.391952985896793e-07,0.1811871990924354,5.062788635703267e-07,0.1219361120894451,5.812159767525917e-07,0.09366674585387044,6.474546928246131e-07,0.4989405408483436,7.506940870224682e-07,0.157322604121431,8.339990361269422e-07,1.857090440479055,9.037579799266739e-07,3.000800718420829,9.817934072241891e-07,3.001745286583998,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
3.701724078222336e-07,0.003570635166224034,3.879514442729804e-07,0.002978380048362303,4.40767305498674e-07,0.002583192705385407,5.081485167245768e-07,0.002228046705451683,5.83496463538273e-07,0.002001759747130757,6.494017795694569e-07,0.001843026770757104,7.54596226910706e-07,0.001703342180281335,8.376301851519419e-07,0.001568354018502318,9.077726497019211e-07,0.001460667643434505,9.861363071893484e-07,0.001353152333864378,3.701724078222336e-07,2.987482552604329,3.879514442729804e-07,0.28443079547031,4.40767305498674e-07,0.1811740921888759,5.081485167245768e-07,0.1214559380589548,5.83496463538273e-07,0.09065315830965283,6.494017795694569e-07,0.3364663301726517,7.54596226910706e-07,0.1061782860236867,8.376301851519419e-07,1.315962681716089,9.077726497019211e-07,3.000492109948973,9.861363071893484e-07,3.001681091958393,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
