Total; tran P (inv_wM3=5e-06) X,Total; tran P (inv_wM3=5e-06) Y,Total; tran P (inv_wM3=1e-05) X,Total; tran P (inv_wM3=1e-05) Y,Total; tran P (inv_wM3=1.5e-05) X,Total; tran P (inv_wM3=1.5e-05) Y,Total; tran P (inv_wM3=2e-05) X,Total; tran P (inv_wM3=2e-05) Y,Total; tran P (inv_wM3=2.5e-05) X,Total; tran P (inv_wM3=2.5e-05) Y,Total; tran P (inv_wM3=3e-05) X,Total; tran P (inv_wM3=3e-05) Y,Total; tran P (inv_wM3=3.5e-05) X,Total; tran P (inv_wM3=3.5e-05) Y,Total; tran P (inv_wM3=4e-05) X,Total; tran P (inv_wM3=4e-05) Y,Total; tran P (inv_wM3=4.5e-05) X,Total; tran P (inv_wM3=4.5e-05) Y,Total; tran P (inv_wM3=5e-05) X,Total; tran P (inv_wM3=5e-05) Y,/w_out (inv_wM3=5e-06) X,/w_out (inv_wM3=5e-06) Y,/w_out (inv_wM3=1e-05) X,/w_out (inv_wM3=1e-05) Y,/w_out (inv_wM3=1.5e-05) X,/w_out (inv_wM3=1.5e-05) Y,/w_out (inv_wM3=2e-05) X,/w_out (inv_wM3=2e-05) Y,/w_out (inv_wM3=2.5e-05) X,/w_out (inv_wM3=2.5e-05) Y,/w_out (inv_wM3=3e-05) X,/w_out (inv_wM3=3e-05) Y,/w_out (inv_wM3=3.5e-05) X,/w_out (inv_wM3=3.5e-05) Y,/w_out (inv_wM3=4e-05) X,/w_out (inv_wM3=4e-05) Y,/w_out (inv_wM3=4.5e-05) X,/w_out (inv_wM3=4.5e-05) Y,/w_out (inv_wM3=5e-05) X,/w_out (inv_wM3=5e-05) Y,frequency (inv_wM3=5e-06) X,frequency (inv_wM3=5e-06) Y,frequency (inv_wM3=1e-05) X,frequency (inv_wM3=1e-05) Y,frequency (inv_wM3=1.5e-05) X,frequency (inv_wM3=1.5e-05) Y,frequency (inv_wM3=2e-05) X,frequency (inv_wM3=2e-05) Y,frequency (inv_wM3=2.5e-05) X,frequency (inv_wM3=2.5e-05) Y,frequency (inv_wM3=3e-05) X,frequency (inv_wM3=3e-05) Y,frequency (inv_wM3=3.5e-05) X,frequency (inv_wM3=3.5e-05) Y,frequency (inv_wM3=4e-05) X,frequency (inv_wM3=4e-05) Y,frequency (inv_wM3=4.5e-05) X,frequency (inv_wM3=4.5e-05) Y
1.7942661813028e-06,0.001343298864477935,1.433691386078348e-06,0.001636178634204792,1.540708121174215e-06,0.001706469672000701,1.687682143029862e-06,0.001766491652087014,1.821805920301766e-06,0.001852394086777621,1.968399751734205e-06,0.001925739348429116,  ,  ,  ,  ,  ,  ,  ,  ,1.7942661813028e-06,0.01652980265579051,1.433691386078348e-06,0.001803680369425971,1.540708121174215e-06,0.001044904105609182,1.687682143029862e-06,0.003888244802958382,1.821805920301766e-06,0.812128150377597,1.968399751734205e-06,2.999673408663031,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.79863808426331e-06,0.001367893414311295,1.437975238972594e-06,0.001658226377225088,1.543193659613524e-06,0.00169409415295038,1.691486254789613e-06,0.001755487971744409,1.827076284648722e-06,0.00181348969815112,1.972547905114414e-06,0.001927546413811273,  ,  ,  ,  ,  ,  ,  ,  ,1.79863808426331e-06,0.01657029350152007,1.437975238972594e-06,0.001794173481620526,1.543193659613524e-06,0.001024739434125102,1.691486254789613e-06,0.003467844839642322,1.827076284648722e-06,0.3742431969220325,1.972547905114414e-06,2.999557190370352,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.803006356757268e-06,0.001385966468292415,1.443679043588678e-06,0.001640767381297949,1.545413955020705e-06,0.001685141773204987,1.695494535203173e-06,0.001767597665812768,1.828129217142799e-06,0.001806710542598148,1.976305137258496e-06,0.00193464592046253,  ,  ,  ,  ,  ,  ,  ,  ,1.803006356757268e-06,0.01664072539936794,1.443679043588678e-06,0.001782810110161458,1.545413955020705e-06,0.001007564406019273,1.695494535203173e-06,0.003087785331141335,1.828129217142799e-06,0.2898346391496057,1.976305137258496e-06,2.999378082059109,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.807058932786059e-06,0.001385798806499709,1.447868283957344e-06,0.001605122222528973,1.546431507003493e-06,0.001684456295969673,1.698965390441023e-06,0.001793413726823957,1.830235082130952e-06,0.001798551944857473,1.979860554674123e-06,0.001938500822696558,  ,  ,  ,  ,  ,  ,  ,  ,1.807058932786059e-06,0.01675355883837708,1.447868283957344e-06,0.00177684448194313,1.546431507003493e-06,0.000999935853562982,1.698965390441023e-06,0.002801238925383105,1.830235082130952e-06,0.1786691147536194,1.979860554674123e-06,2.999167326074716,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.81240636474951e-06,0.0013638120573615,1.448843250679826e-06,0.001597065635796779,1.54841847038727e-06,0.001687584897538283,1.702292602732279e-06,0.001824008187031041,1.832690381894379e-06,0.001799338450010679,1.984473270641572e-06,0.001924984238235269,  ,  ,  ,  ,  ,  ,  ,  ,1.81240636474951e-06,0.01706811210679487,1.448843250679826e-06,0.001776119897096903,1.54841847038727e-06,0.0009854309298635015,1.702292602732279e-06,0.002577436351632785,1.832690381894379e-06,0.1124387099565835,1.984473270641572e-06,2.999463024231225,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.813532515662802e-06,0.001357031541957847,1.450793184124789e-06,0.001583614983547252,1.550755657827051e-06,0.001696332480304992,1.706397171606875e-06,0.001849105427985999,1.835396112820543e-06,0.001807458076766963,1.989350598454254e-06,0.001886959158361599,  ,  ,  ,  ,  ,  ,  ,  ,1.813532515662802e-06,0.01723423772990955,1.450793184124789e-06,0.001772911759625986,1.550755657827051e-06,0.0009690298593426207,1.706397171606875e-06,0.002335440156481662,1.835396112820543e-06,0.07861713609298851,1.989350598454254e-06,3.001891377205993,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.815784817489385e-06,0.001344164470096227,1.453268720056317e-06,0.001569080601019698,1.553193704531083e-06,0.001713409692054604,1.7103493341635e-06,0.001852526246424713,1.83871853561813e-06,0.001828876170393033,1.993581191077259e-06,0.001851772163235842,  ,  ,  ,  ,  ,  ,  ,  ,1.815784817489385e-06,0.01664924236358065,1.453268720056317e-06,0.001764038292870907,1.553193704531083e-06,0.0009525961284980994,1.7103493341635e-06,0.002141967987991586,1.83871853561813e-06,0.0604952876656356,1.993581191077259e-06,3.007982493560195,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.819299346372021e-06,0.00133578367745889,1.455587010964848e-06,0.001565218231878018,1.556479054812938e-06,0.001744558991747667,1.714690319250898e-06,0.001842569168475695,1.842505073573869e-06,0.001863374968031426,1.996790595538629e-06,0.001831502093569862,  ,  ,  ,  ,  ,  ,  ,  ,1.819299346372021e-06,0.01237659778829724,1.455587010964848e-06,0.001735161072983807,1.556479054812938e-06,0.0009314505908206922,1.714690319250898e-06,0.001962304274805721,1.842505073573869e-06,0.0485868375284374,1.996790595538629e-06,3.015609600626924,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.82209220881141e-06,0.001342977829862459,1.45808219831011e-06,0.001571145267657239,1.560100200838512e-06,0.001773318229355494,1.718410747956083e-06,0.001831944481913934,1.846383996346431e-06,0.001889522169011114,2e-06,0.001826307136514656,  ,  ,  ,  ,  ,  ,  ,  ,1.82209220881141e-06,0.007382707730153015,1.45808219831011e-06,0.001728127152078789,1.560100200838512e-06,0.0009093493876458246,1.718410747956083e-06,0.001832524755330723,1.846383996346431e-06,0.03825059272618989,2e-06,3.01721751404224,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.826552528698746e-06,0.001368057067858893,1.460405804479991e-06,0.001584554868987378,1.565293680039653e-06,0.001783144814624874,1.721941366898821e-06,0.001816921381270861,1.847719487203182e-06,0.001894098696019702,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.826552528698746e-06,0.001139984088037046,1.460405804479991e-06,0.001731992578010583,1.565293680039653e-06,0.0008796102154292866,1.721941366898821e-06,0.001725758567290178,1.847719487203182e-06,0.03536652757642143,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.830914429848557e-06,0.001385970116208131,1.463053125843253e-06,0.001607952881667708,1.569909760681042e-06,0.001762714204129688,1.725641355348325e-06,0.001795159397411598,1.850390468916685e-06,0.001897184185062964,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.830914429848557e-06,0.007250936400873451,1.463053125843253e-06,0.001714854203027428,1.569909760681042e-06,0.0008548969727896301,1.725641355348325e-06,0.001628476948755431,1.850390468916685e-06,0.03051360355540424,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.835002907676856e-06,0.001385582477849334,1.466174832016887e-06,0.001636191602727216,1.573732350178847e-06,0.00173435095444054,1.730433268967893e-06,0.001766489740064697,1.854007271015028e-06,0.001893728696242888,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.835002907676856e-06,0.04543551855916354,1.466174832016887e-06,0.001716184547348282,1.573732350178847e-06,0.0008355327563165205,1.730433268967893e-06,0.001520284997596183,1.854007271015028e-06,0.02556870802894695,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.840327144451824e-06,0.001363481825116666,1.470459152967301e-06,0.001658229462858257,1.577287348862669e-06,0.001709885755054971,1.734238604676318e-06,0.001755487891546299,1.858070308259532e-06,0.001891244318699144,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.840327144451824e-06,0.2360278265779093,1.470459152967301e-06,0.001716836843539516,1.577287348862669e-06,0.0008183409217302181,1.734238604676318e-06,0.00144640814493526,1.858070308259532e-06,0.02192161310495837,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.841453496231308e-06,0.001356682885375445,1.476162734066043e-06,0.001640752877250987,1.580881653435384e-06,0.001691482029021738,1.738246547388704e-06,0.001767599993534803,1.861540545148365e-06,0.001891605021869338,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.841453496231308e-06,0.3116091422727834,1.476162734066043e-06,0.001777944843109884,1.580881653435384e-06,0.0008017018397316354,1.738246547388704e-06,0.001377623604454727,1.861540545148365e-06,0.01991114674865711,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.843706199790277e-06,0.001343902345884295,1.480351689304018e-06,0.001605108326439953,1.584292203341218e-06,0.00168515286667555,1.741718394921418e-06,0.001793426778264578,1.865101271789858e-06,0.001886196701056578,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.843706199790277e-06,0.5033480886395688,1.480351689304018e-06,0.002167767924961764,1.584292203341218e-06,0.0007865562784425117,1.741718394921418e-06,0.001324374427989307,1.865101271789858e-06,0.01839876199758957,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.84721770784863e-06,0.001335747700123119,1.481326631929934e-06,0.001597053222000528,1.588025291872098e-06,0.001697942355719084,1.745046079911353e-06,0.001824024357253879,1.869602331132841e-06,0.001860354681847828,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.84721770784863e-06,0.8204514842398469,1.481326631929934e-06,0.002362357209724686,1.588025291872098e-06,0.0007706580093458166,1.745046079911353e-06,0.001278112754467338,1.869602331132841e-06,0.01711008929367272,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.850037025801125e-06,0.001343249487232535,1.483276517181767e-06,0.001583605216344991,1.59113537753306e-06,0.00172153949172078,1.74915090862245e-06,0.001849113095861422,1.874327245869003e-06,0.001823072342836718,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.850037025801125e-06,1.069715493864708,1.483276517181767e-06,0.002831039164040928,1.59113537753306e-06,0.0007579133692130575,1.74915090862245e-06,0.001225986973446247,1.874327245869003e-06,0.01534205288811585,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.854463128822274e-06,0.001368219545280637,1.485752011606195e-06,0.001569074365095229,1.594166263669623e-06,0.001750167971671014,1.753101655697895e-06,0.001852525058393246,1.878686343164432e-06,0.001799035191296822,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.854463128822274e-06,1.408868897845016,1.485752011606195e-06,0.003230868155014176,1.594166263669623e-06,0.0007459140262465691,1.753101655697895e-06,0.001180592935471825,1.878686343164432e-06,0.01368055017559655,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.858836170017468e-06,0.001386053195471738,1.488069727740212e-06,0.001565218808131311,1.598171285732645e-06,0.001777926721965319,1.757442297798419e-06,0.001842567382126074,1.882558228941489e-06,0.001801454742189807,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.858836170017468e-06,1.658668459463633,1.488069727740212e-06,0.001708945611135111,1.598171285732645e-06,0.0007306641348956369,1.757442297798419e-06,0.001134963485729403,1.882558228941489e-06,0.01278047068295823,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.862912440240529e-06,0.001385505445336939,1.49056440790074e-06,0.00157114627460831,1.604023806819526e-06,0.001778052565894899,1.761162483665309e-06,0.001831942992446104,1.885957190717559e-06,0.001817271944593495,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.862912440240529e-06,1.835963964732495,1.49056440790074e-06,-0.001275397340678633,1.604023806819526e-06,0.000709518876612823,1.761162483665309e-06,0.001098981104791758,1.885957190717559e-06,0.01150068250883143,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.868237146325702e-06,0.00136328780749776,1.492887506280414e-06,0.001584553197373682,1.608288124009539e-06,0.001753760922287916,1.764693143554481e-06,0.001816919193159808,1.889843772996829e-06,0.001850512467328749,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.868237146325702e-06,2.017133766727981,1.492887506280414e-06,-0.004429654510684748,1.608288124009539e-06,0.000694049556142929,1.764693143554481e-06,0.001067055327699248,1.889843772996829e-06,0.0101392097853092,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.872737741516488e-06,0.001339816417630181,1.495534135509678e-06,0.001607944446223825,1.612088734763836e-06,0.001724293261412467,1.768393139106984e-06,0.001795157177684077,1.893812091319442e-06,0.001882744856552289,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.872737741516488e-06,2.152803551475488,1.495534135509678e-06,-0.009820423089403854,1.612088734763836e-06,0.000681019493184275,1.768393139106984e-06,0.00103565133907427,1.893812091319442e-06,0.008913419232089661,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.876961219336532e-06,0.001337707819165523,1.498655749796665e-06,0.001636184053720387,1.615664675819376e-06,0.001702980679569801,1.773184876449067e-06,0.001766488839297035,1.898445654564991e-06,0.001897590807864132,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.876961219336532e-06,2.272488516732426,1.498655749796665e-06,-0.0176029481156837,1.615664675819376e-06,0.0006698066105160558,1.773184876449067e-06,0.0009976823790217859,1.898445654564991e-06,0.007724162406717477,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.881362011408779e-06,0.001361291829779202,1.502939792619042e-06,0.001658227822590229,1.619137840535314e-06,0.001687822985011287,1.776990160210533e-06,0.001755487018766434,1.903548849113637e-06,0.001893447188619796,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.881362011408779e-06,2.406991828746343,1.502939792619042e-06,-0.02997457070915647,1.619137840535314e-06,0.0006591034466915686,1.776990160210533e-06,0.0009694517687686481,1.903548849113637e-06,0.006627448331608635,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.885648339307349e-06,0.001383053872325621,1.508643501920555e-06,0.001640761708531692,1.622374966589032e-06,0.001686800814789171,1.780998120432088e-06,0.001767599297172642,1.907543849320942e-06,0.001891568521870222,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.885648339307349e-06,2.535639495268149,1.508643501920555e-06,-0.03773537057116654,1.622374966589032e-06,0.0006493532211944352,1.780998120432088e-06,0.0009413369489597431,1.907543849320942e-06,0.005896170941706138,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.890416366026003e-06,0.001387133795541283,1.512832626572634e-06,0.001605116738274594,1.625518901078855e-06,0.001698742745441386,1.784469932973046e-06,0.001793426084897439,1.911125918390004e-06,0.001891373219436023,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.890416366026003e-06,2.656408729700412,1.512832626572634e-06,0.01510212565313379,1.625518901078855e-06,0.0006405942505290263,1.784469932973046e-06,0.0009181978024915532,1.911125918390004e-06,0.005318018175571952,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.894939581888918e-06,0.00137086929631333,1.513807583256817e-06,0.001597060731742372,1.62873926230324e-06,0.001724332094540197,1.787797599533122e-06,0.001824023789025066,1.914690068521128e-06,0.001883133109322018,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.894939581888918e-06,2.753050194418143,1.513807583256817e-06,0.04532317943197087,1.62873926230324e-06,0.0006314651983562734,1.787797599533122e-06,0.0008969869196720561,1.914690068521128e-06,0.004808531897832491,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.899623151856311e-06,0.001344322517343629,1.515757496625184e-06,0.001583611118075993,1.631625746670993e-06,0.001752128559280487,1.791902335025933e-06,0.001849112648989284,1.919488940752886e-06,0.001852477218457239,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.899623151856311e-06,2.831514845116403,1.515757496625184e-06,0.1457707583489531,1.631625746670993e-06,0.000623611622110562,1.791902335025933e-06,0.0008720149672220609,1.919488940752886e-06,0.004214789385571473,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.903814436440503e-06,0.001336450053128444,1.518233015092768e-06,0.00156907812629991,1.635548770385372e-06,0.001779130348889131,1.795853110883241e-06,0.001852525212947514,1.924695387779107e-06,0.001813778324430936,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.903814436440503e-06,2.884940885166309,1.518233015092768e-06,0.3558503686712694,1.635548770385372e-06,0.0006133917574562102,1.795853110883241e-06,0.0008491336471676828,1.924695387779107e-06,0.003670413087754165,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.908142581397846e-06,0.00135482113601066,1.520551077272856e-06,0.001565218450877078,1.639652763341015e-06,0.001782979527174119,1.800193766773684e-06,0.001842567359226099,1.928903913707891e-06,0.001797692887910119,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.908142581397846e-06,2.925476758338152,1.520551077272856e-06,0.5667883893569378,1.639652763341015e-06,0.0006028506494121503,1.800193766773684e-06,0.000824633543965358,1.928903913707891e-06,0.003310403411888442,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.911953398644462e-06,0.001376013118738231,1.523046063969594e-06,0.001571145665625224,1.644051541963776e-06,0.001763849330370095,1.80391396252426e-06,0.001831942802923347,1.932977869735625e-06,0.001807683387000648,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.911953398644462e-06,2.950941473594342,1.523046063969594e-06,0.7590613743449237,1.644051541963776e-06,0.0005927464599092321,1.80391396252426e-06,0.0008046545177224921,1.932977869735625e-06,0.003011681632208616,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.916953089571233e-06,0.001387882742384783,1.525369468230077e-06,0.001584554219633063,1.647700248924879e-06,0.001737224097355243,1.807444620491472e-06,0.001816919304414502,1.936495305170781e-06,0.001830632649002132,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.916953089571233e-06,2.973634497451018,1.525369468230077e-06,0.9376131312659906,1.647700248924879e-06,0.000584705801072568,1.807444620491472e-06,0.0007868242744454874,1.936495305170781e-06,0.002781587390149179,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.921248448796277e-06,0.001377723083011194,1.52801651530527e-06,0.001607949589731041,1.651279671330184e-06,0.001711670352386438,1.811144596487701e-06,0.001795157452585588,1.940029562083887e-06,0.001862747913322942,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.921248448796277e-06,2.986160575384351,1.52801651530527e-06,1.134376426559792,1.651279671330184e-06,0.000577207981254897,1.811144596487701e-06,0.0007687717394942971,1.940029562083887e-06,0.002588749596208752,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.926249115004001e-06,0.00135056318613029,1.531138184147736e-06,0.001636188713636153,1.654939105509677e-06,0.001692106286498388,1.815936486932067e-06,0.001766488148870494,1.944070722843016e-06,0.001889704732817638,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.926249115004001e-06,2.995178058120792,1.531138184147736e-06,1.330602798068254,1.654939105509677e-06,0.0005713534878682468,1.815936486932067e-06,0.0007464467578839232,1.944070722843016e-06,0.002392957455535916,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.930449799935531e-06,0.001335775947071052,1.53542239284199e-06,0.00165822900759219,1.658425705790974e-06,0.001684915652872579,1.8197418143491e-06,0.001755486467114186,1.949391484308461e-06,0.001897306969139966,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.930449799935531e-06,2.999713414270706,1.53542239284199e-06,1.541170137661898,1.658425705790974e-06,0.000549014725487906,1.8197418143491e-06,0.0007294880230050096,1.949391484308461e-06,0.002177885358830473,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.93488585922161e-06,0.00134699183413902,1.541126021496993e-06,0.001640756682211918,1.662066347694295e-06,0.00169657389688423,1.823749765548941e-06,0.00176759909648598,1.953634316135457e-06,0.00189188941335512,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.93488585922161e-06,3.002526678461476,1.541126021496993e-06,1.741690726507587,1.662066347694295e-06,0.0005300575687167166,1.823749765548941e-06,0.0007123289626781535,1.953634316135457e-06,0.002032450635953354,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.938814237349204e-06,0.001370300176526699,1.545315045427879e-06,0.00160511190127607,1.665116498683958e-06,0.001718671734750999,1.827221614496474e-06,0.001793426617512963,1.957715747373666e-06,0.001890294656139854,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.938814237349204e-06,3.003937419654222,1.545315045427879e-06,1.854613284678025,1.665116498683958e-06,0.0005291481179770211,1.827221614496474e-06,0.0006980089108865348,1.957715747373666e-06,0.001911826758888266,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.943421372116396e-06,0.001387404107610327,1.546289993485237e-06,0.001597041411491161,1.668163441958101e-06,0.001747458161638178,1.830549270833669e-06,0.001824024453466025,1.961259531597353e-06,0.00188799527404784,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.943421372116396e-06,3.004769890712863,1.546289993485237e-06,1.879973552387979,1.668163441958101e-06,0.0005141074417314538,1.830549270833669e-06,0.0006847353148019571,1.961259531597353e-06,0.001819175359589277,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.947725406620204e-06,0.001383417911261539,1.548239889599955e-06,0.001583596717565937,1.672122988960565e-06,0.001776341891785475,1.834653933249638e-06,0.00184911299319458,1.964924687777658e-06,0.00187376756690356,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.947725406620204e-06,3.00506217430856,1.548239889599955e-06,1.935633101317542,1.672122988960565e-06,0.0004989815430137018,1.834653933249638e-06,0.0006689447928523688,1.964924687777658e-06,0.001733766909689358,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
1.952786325403503e-06,0.001359547201270864,1.550704404846309e-06,0.00156911729728022,1.677533320057757e-06,0.001780522347334606,1.838604661099636e-06,0.001852525648332361,1.969381707121944e-06,0.001843240609286906,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1.952786325403503e-06,3.005060738153913,1.550704404846309e-06,2.003490806173704,1.677533320057757e-06,0.0004664043496307276,1.838604661099636e-06,0.0006543142986085608,1.969381707121944e-06,0.00164162370703434,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
