"Total; tran P (v_vbias=2,v_vdd=2) X","Total; tran P (v_vbias=2,v_vdd=2) Y","Total; tran P (v_vbias=2,v_vdd=3) X","Total; tran P (v_vbias=2,v_vdd=3) Y","Total; tran P (v_vbias=2,v_vdd=4) X","Total; tran P (v_vbias=2,v_vdd=4) Y","Total; tran P (v_vbias=2,v_vdd=5) X","Total; tran P (v_vbias=2,v_vdd=5) Y","Total; tran P (v_vbias=2,v_vdd=6) X","Total; tran P (v_vbias=2,v_vdd=6) Y","Total; tran P (v_vbias=3,v_vdd=2) X","Total; tran P (v_vbias=3,v_vdd=2) Y","Total; tran P (v_vbias=3,v_vdd=3) X","Total; tran P (v_vbias=3,v_vdd=3) Y","Total; tran P (v_vbias=3,v_vdd=4) X","Total; tran P (v_vbias=3,v_vdd=4) Y","Total; tran P (v_vbias=3,v_vdd=5) X","Total; tran P (v_vbias=3,v_vdd=5) Y","Total; tran P (v_vbias=3,v_vdd=6) X","Total; tran P (v_vbias=3,v_vdd=6) Y","Total; tran P (v_vbias=4,v_vdd=2) X","Total; tran P (v_vbias=4,v_vdd=2) Y","Total; tran P (v_vbias=4,v_vdd=3) X","Total; tran P (v_vbias=4,v_vdd=3) Y","Total; tran P (v_vbias=4,v_vdd=4) X","Total; tran P (v_vbias=4,v_vdd=4) Y","Total; tran P (v_vbias=4,v_vdd=5) X","Total; tran P (v_vbias=4,v_vdd=5) Y","Total; tran P (v_vbias=4,v_vdd=6) X","Total; tran P (v_vbias=4,v_vdd=6) Y","Total; tran P (v_vbias=5,v_vdd=2) X","Total; tran P (v_vbias=5,v_vdd=2) Y","Total; tran P (v_vbias=5,v_vdd=3) X","Total; tran P (v_vbias=5,v_vdd=3) Y","Total; tran P (v_vbias=5,v_vdd=4) X","Total; tran P (v_vbias=5,v_vdd=4) Y","Total; tran P (v_vbias=5,v_vdd=5) X","Total; tran P (v_vbias=5,v_vdd=5) Y","Total; tran P (v_vbias=5,v_vdd=6) X","Total; tran P (v_vbias=5,v_vdd=6) Y","Total; tran P (v_vbias=6,v_vdd=2) X","Total; tran P (v_vbias=6,v_vdd=2) Y","Total; tran P (v_vbias=6,v_vdd=3) X","Total; tran P (v_vbias=6,v_vdd=3) Y","Total; tran P (v_vbias=6,v_vdd=4) X","Total; tran P (v_vbias=6,v_vdd=4) Y","Total; tran P (v_vbias=6,v_vdd=5) X","Total; tran P (v_vbias=6,v_vdd=5) Y","Total; tran P (v_vbias=6,v_vdd=6) X","Total; tran P (v_vbias=6,v_vdd=6) Y","frequency (v_vbias=2,v_vdd=2) X","frequency (v_vbias=2,v_vdd=2) Y","frequency (v_vbias=2,v_vdd=3) X","frequency (v_vbias=2,v_vdd=3) Y","frequency (v_vbias=2,v_vdd=4) X","frequency (v_vbias=2,v_vdd=4) Y","frequency (v_vbias=2,v_vdd=5) X","frequency (v_vbias=2,v_vdd=5) Y","frequency (v_vbias=2,v_vdd=6) X","frequency (v_vbias=2,v_vdd=6) Y","frequency (v_vbias=3,v_vdd=2) X","frequency (v_vbias=3,v_vdd=2) Y","frequency (v_vbias=3,v_vdd=3) X","frequency (v_vbias=3,v_vdd=3) Y","frequency (v_vbias=3,v_vdd=4) X","frequency (v_vbias=3,v_vdd=4) Y","frequency (v_vbias=3,v_vdd=5) X","frequency (v_vbias=3,v_vdd=5) Y","frequency (v_vbias=3,v_vdd=6) X","frequency (v_vbias=3,v_vdd=6) Y","frequency (v_vbias=4,v_vdd=2) X","frequency (v_vbias=4,v_vdd=2) Y","frequency (v_vbias=4,v_vdd=3) X","frequency (v_vbias=4,v_vdd=3) Y","frequency (v_vbias=4,v_vdd=4) X","frequency (v_vbias=4,v_vdd=4) Y","frequency (v_vbias=4,v_vdd=5) X","frequency (v_vbias=4,v_vdd=5) Y","frequency (v_vbias=4,v_vdd=6) X","frequency (v_vbias=4,v_vdd=6) Y","frequency (v_vbias=5,v_vdd=2) X","frequency (v_vbias=5,v_vdd=2) Y","frequency (v_vbias=5,v_vdd=3) X","frequency (v_vbias=5,v_vdd=3) Y","frequency (v_vbias=5,v_vdd=4) X","frequency (v_vbias=5,v_vdd=4) Y","frequency (v_vbias=5,v_vdd=5) X","frequency (v_vbias=5,v_vdd=5) Y","frequency (v_vbias=5,v_vdd=6) X","frequency (v_vbias=5,v_vdd=6) Y","frequency (v_vbias=6,v_vdd=2) X","frequency (v_vbias=6,v_vdd=2) Y","frequency (v_vbias=6,v_vdd=3) X","frequency (v_vbias=6,v_vdd=3) Y","frequency (v_vbias=6,v_vdd=4) X","frequency (v_vbias=6,v_vdd=4) Y","frequency (v_vbias=6,v_vdd=5) X","frequency (v_vbias=6,v_vdd=5) Y","frequency (v_vbias=6,v_vdd=6) X","frequency (v_vbias=6,v_vdd=6) Y"
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.408159343340718e-06,0.0007418713517423059,7.99309309622707e-06,0.0007946676593392883,7.845020416366416e-06,0.0007964711021191872,8.317313109708276e-06,0.0007945554990346944,8.788791063159166e-06,0.0009288814913558001,6.707226331667796e-06,0.001350846165551453,6.199728465311963e-06,0.001535802479545714,5.796485884238973e-06,0.001572946840978744,5.65722454655846e-06,0.001579964184163646,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.413992641213287e-06,0.0007293752941876642,7.999024665665133e-06,0.0007908105576070592,7.849720620895259e-06,0.0007885538806844922,8.321846982937642e-06,0.0007986667121876729,8.793575844223466e-06,0.0009241930532608235,6.711358526430546e-06,0.001328956337228076,6.203664452912373e-06,0.001541429065355384,5.799677714669533e-06,0.001557044115899628,5.660482161501636e-06,0.001599414002412967,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.419537100752807e-06,0.0007217849488933202,8.00377103796226e-06,0.0007830570946548623,7.854605432401405e-06,0.0007811965470605734,8.326988727609234e-06,0.000807837564432722,8.798758698200913e-06,0.0009330965710137056,6.71536858774649e-06,0.001326748709109468,6.207643195146774e-06,0.001529435523178614,5.803251292916178e-06,0.001537012837235918,5.664428687890498e-06,0.001611199079911734,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.42509868975165e-06,0.0007257020036926007,8.008529164314755e-06,0.0007740141935058219,7.859282183793207e-06,0.0007823282079894687,8.332248831882348e-06,0.0008152492928517343,8.804032989915879e-06,0.0009426890346211871,6.719512032648783e-06,0.00134824426894083,6.211301530843338e-06,0.001509215768405606,5.807160470157821e-06,0.001535067936394479,5.668071549915399e-06,0.001608002976440225,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.429956974887377e-06,0.0007362458024111616,8.013480045967774e-06,0.0007660549943798909,7.863416757761272e-06,0.0007890231086857311,8.337145726052639e-06,0.0008164469915353626,8.808992509437546e-06,0.0009412768438810588,6.723648878510354e-06,0.001370990238195525,6.215023847806416e-06,0.001487395377216708,5.810367220128036e-06,0.001552898540178043,5.671477791154281e-06,0.001597379783554903,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.435667422986492e-06,0.0007477763211847144,8.018253323280296e-06,0.0007677750112862722,7.868066532609036e-06,0.0007987884467286023,8.342556725108421e-06,0.000813117351694028,8.815070050667945e-06,0.0009288814913558009,6.727829348855566e-06,0.001378635537619412,6.218957451637434e-06,0.001484044995636044,5.813721507446469e-06,0.001574954275159174,5.674629095917786e-06,0.001583398679100181,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.440606957034936e-06,0.0007509359386952388,8.0222820894089e-06,0.0007752018276565998,7.872512441053314e-06,0.0008044657876548206,8.347398060527064e-06,0.0008080745539912718,8.819854831732245e-06,0.0009241930532608235,6.732094530655756e-06,0.001365855398162761,6.222475109276004e-06,0.001502561137757083,5.817579451293926e-06,0.001588690286313639,5.678244212512662e-06,0.00156398038812126,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.448411537690268e-06,0.0007418713451104842,8.027045232797506e-06,0.0007863550517744724,7.879374361379644e-06,0.0008035594412855086,8.352517328553189e-06,0.0007974015034296297,8.825037685709692e-06,0.0009330965710137042,6.736580337953123e-06,0.001339336965856803,6.225990912888897e-06,0.001525566653117772,5.821294547319402e-06,0.001585797077618849,5.681946586871206e-06,0.001562526739719451,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.454244873980801e-06,0.0007293752160858479,8.031620929592885e-06,0.0007931253823508461,7.884281872149868e-06,0.0007977457395589129,8.35783236855198e-06,0.0007943225466270898,8.830311977424658e-06,0.0009426890346211867,6.737602953284217e-06,0.001333760120917954,6.23024613387242e-06,0.001540369926936777,5.824813554118837e-06,0.001572946840978744,5.685194475632272e-06,0.00157996418416364,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.459789358552909e-06,0.0007217849321381184,8.038163194323069e-06,0.0007924902750520983,7.889129706477501e-06,0.000790212958544971,8.362243788504399e-06,0.0007995858974474016,8.835271496946325e-06,0.0009412768438810594,6.739648183946403e-06,0.00132640860458605,6.234089605682253e-06,0.001535558600411044,5.828005384549397e-06,0.001557044115899627,5.688452090575448e-06,0.001599414002412963,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.465350975786808e-06,0.0007257022185598881,8.043275852203919e-06,0.0007852424611611993,7.893886913662969e-06,0.0007813373379013358,8.367312313006899e-06,0.0008087447561393069,8.841349038176724e-06,0.0009288814913558017,6.742303264401299e-06,0.001325471890901239,6.23803106708316e-06,0.00151739053994076,5.831578962796041e-06,0.001537012837235919,5.692398616964311e-06,0.001611199079911732,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.470209296241829e-06,0.0007362462328980078,8.04812958332471e-06,0.0007764358727412229,7.898763387960374e-06,0.0007811927587521042,8.372856142859214e-06,0.0008156292500786976,8.846133819241024e-06,0.0009241930532608233,6.745576415762651e-06,0.001339602433323292,6.241679683885019e-06,0.001495090509335197,5.835488140037685e-06,0.001535067936394478,5.696041478989211e-06,0.001608002976440227,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.475918782850414e-06,0.0007477753322250384,8.052932689916079e-06,0.0007668171658646261,7.902681666908387e-06,0.0007870718195295039,8.377887029993566e-06,0.0008159656023246371,8.851316673218471e-06,0.0009330965710137031,6.749521914808333e-06,0.001363380289611833,6.245362499814117e-06,0.001481653126991579,5.8386948900079e-06,0.001552898540178043,5.699447720228094e-06,0.001597379783554906,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.480858247797245e-06,0.00075093635927977,8.058071973217159e-06,0.0007660102330184116,7.907410113249835e-06,0.000796994292774372,8.383240577654888e-06,0.0008121506003602113,8.856590964933437e-06,0.0009426890346211864,6.75305900543829e-06,0.001377052722296103,6.24906278775217e-06,0.001490023141546412,5.842049177326333e-06,0.001574954275159173,5.702599024991599e-06,0.001583398679100187,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.488662833766435e-06,0.0007418734508474907,8.062034571030114e-06,0.0007724296122789204,7.912553309693661e-06,0.0008042361119891651,8.388077360013396e-06,0.0008066579384685316,8.861550484455104e-06,0.0009412768438810602,6.757091350381358e-06,0.001375606127387891,6.252778894055827e-06,0.001516002879350349,5.84590712117379e-06,0.001588690286313639,5.706214141586474e-06,0.001563980388121263,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.494496338310281e-06,0.0007293771176274765,8.066967570113122e-06,0.0007841376807431903,7.91794968634262e-06,0.0008045797910311745,8.393312868062122e-06,0.0007964915277785838,8.867628025685505e-06,0.0009288814913558001,6.76198222534609e-06,0.00135236034223152,6.256551930985872e-06,0.001536749817046081,5.849622217199266e-06,0.00158579707761885,5.709916515945019e-06,0.00156252673971945,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.500040905568494e-06,0.0007217852126493286,8.072111218386353e-06,0.0007928642005159793,7.923129117916747e-06,0.0007994753072495247,8.398742252903236e-06,0.0007953976926305632,8.872412806749805e-06,0.0009241930532608236,6.766158430375152e-06,0.001329649056206924,6.260634595944939e-06,0.001540792802598333,5.8531412239987e-06,0.001572946840978744,5.713164404706084e-06,0.001579964184163633,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.505602800517472e-06,0.0007257016185791317,8.076837812536201e-06,0.0007940639143652971,7.927798473194843e-06,0.0007928904753767009,8.403090321149362e-06,0.0008015561240781149,8.877595660727252e-06,0.0009330965710137058,6.770209607563883e-06,0.001326527196900785,6.26479235219155e-06,0.00152641081025134,5.85633305442926e-06,0.001557044115899628,5.71642201964926e-06,0.001599414002412957,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.510460910310412e-06,0.0007362446864882238,8.082322001736833e-06,0.0007883574638109972,7.932620753338149e-06,0.000782931364085833,8.408101484062676e-06,0.0008105194293887695,8.882869952442218e-06,0.0009426890346211872,6.774364036281583e-06,0.001347486671748772,6.268451544542776e-06,0.001505361522688709,5.859906632675905e-06,0.001537012837235919,5.720368546038123e-06,0.001611199079911731,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.516171411513986e-06,0.000747775586826793,8.086981507100843e-06,0.0007803101238511607,7.937503283640205e-06,0.0007799770772162406,8.413758912415619e-06,0.0008159623400825566,8.887829471963884e-06,0.0009412768438810584,6.778404880682282e-06,0.001369960503720196,6.272211355140615e-06,0.001485157885281241,5.863815809917548e-06,0.001535067936394478,5.724011408063023e-06,0.001608002976440228,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.521111047548602e-06,0.0007509358179119569,8.091815469171328e-06,0.0007706412268535173,7.941522445130383e-06,0.0007843427585161885,8.4197179022399e-06,0.000814630257782284,8.893907013194284e-06,0.0009288814913558006,6.782679141801188e-06,0.001378593987057987,6.276106759561056e-06,0.001485369841679737,5.867022559887763e-06,0.001552898540178043,5.727417649301907e-06,0.001597379783554906,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.528916068005263e-06,0.0007418710566414709,8.096626762141072e-06,0.0007655191267315276,7.946445155830239e-06,0.0007943951548693192,8.424902176405186e-06,0.0008100794567916525,8.898691794258584e-06,0.0009241930532608234,6.786939342857083e-06,0.001366416760472125,6.279668165324851e-06,0.001506605177583845,5.870376847206197e-06,0.001574954275159173,5.730568954065412e-06,0.001583398679100187,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.534749472474706e-06,0.0007293747960670727,8.101269370294795e-06,0.0007692931273288119,7.951246164119003e-06,0.0008029888285001635,8.429864991470774e-06,0.0008022411014802684,8.903874648236031e-06,0.0009330965710137045,6.791475953647327e-06,0.001339774643332055,6.283398029785135e-06,0.001530257993000234,5.874234791053654e-06,0.001588690286313639,5.734184070660288e-06,0.001563980388121261,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.540293997340638e-06,0.0007217848547363117,8.105883211313038e-06,0.0007793098827894746,7.955624371876478e-06,0.000805617597282822,8.435100786320536e-06,0.000796037340865125,8.909148939950997e-06,0.000942689034621187,6.79249865431526e-06,0.001334122254842401,6.287805826977228e-06,0.001541221820919619,5.877949887079129e-06,0.00158579707761885,5.737886445018833e-06,0.00156252673971945,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.545855639768498e-06,0.0007257024466010781,8.110653410538658e-06,0.0007898538741516187,7.961144962182532e-06,0.0008024788965139572,8.440044253896897e-06,0.0007975810178747907,8.914108459472663e-06,0.0009412768438810592,6.794544055651126e-06,0.00132658407557677,6.291728941044036e-06,0.001532091615252165,5.881468893878564e-06,0.001572946840978744,5.741134333779899e-06,0.001579964184163644,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.550714016096404e-06,0.0007362467081535652,8.115026704134332e-06,0.0007943507868215217,7.965803783603264e-06,0.000796470457923826,8.444996798583334e-06,0.0008056074504062871,8.920186000703063e-06,0.0009288814913558019,6.797192999501854e-06,0.001325304553976247,6.295551436559777e-06,0.001512256763147964,5.884660724309124e-06,0.001557044115899628,5.744391948723075e-06,0.001599414002412965,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,9.556424461469875e-06,0.0007477768930465206,8.121334913078333e-06,0.0007912727338523303,7.970504015546096e-06,0.0007885528467286296,8.44999773012912e-06,0.0008138818355029335,8.924970781767363e-06,0.0009241930532608231,6.800471834186699e-06,0.00133909992779915,6.299212795581611e-06,0.001489959026988101,5.888234302555769e-06,0.001537012837235919,5.748338475111938e-06,0.001611199079911733,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
