Total; tran P X,Total; tran P Y,/w_CLK X,/w_CLK Y,/w_D X,/w_D Y,/A X,/A Y,/B X,/B Y,/C X,/C Y,/D X,/D Y,/Z X,/Z Y
3.773899636218099e-06,0.002629238438294396,3.773899636218099e-06,0,3.773899636218099e-06,3,3.773899636218099e-06,2.997453319558929,3.773899636218099e-06,0.02492455910867401,3.773899636218099e-06,0.01926012471712126,3.773899636218099e-06,0.01910988931406845,3.773899636218099e-06,2.99577125733955
3.776086453166065e-06,0.002673726998280097,3.776086453166065e-06,0,3.776086453166065e-06,3,3.776086453166065e-06,2.9978668160034,3.776086453166065e-06,0.02491001613076683,3.776086453166065e-06,0.01313625611153939,3.776086453166065e-06,0.01281406089339294,3.776086453166065e-06,2.992944893153686
3.778438181496178e-06,0.002718399457546925,3.778438181496178e-06,0,3.778438181496178e-06,3,3.778438181496178e-06,2.998197785229458,3.778438181496178e-06,0.02448416148568695,3.778438181496178e-06,0.00662470970651038,3.778438181496178e-06,0.006097039559874774,3.778438181496178e-06,2.990578156523605
3.78127255005312e-06,0.002753825054243393,3.78127255005312e-06,0,3.78127255005312e-06,3,3.78127255005312e-06,2.998544637282572,3.78127255005312e-06,0.02363211542809278,3.78127255005312e-06,0.0005936311968550503,3.78127255005312e-06,-0.0001051988923170831,3.78127255005312e-06,2.989029805034213
3.784039449067421e-06,0.002762007446992124,3.784039449067421e-06,0,3.784039449067421e-06,3,3.784039449067421e-06,2.998845709489005,3.784039449067421e-06,0.02309467005825532,3.784039449067421e-06,-0.003225771433264869,3.784039449067421e-06,-0.003954204609242553,3.784039449067421e-06,2.987331408526042
3.787401855294636e-06,0.002736932181400127,3.787401855294636e-06,0,3.787401855294636e-06,3,3.787401855294636e-06,2.99913739518075,3.787401855294636e-06,0.02430323729432771,3.787401855294636e-06,-0.004314462261285499,3.787401855294636e-06,-0.004923931009154749,3.787401855294636e-06,2.984774857419213
3.791417648519472e-06,0.002672769029007381,3.791417648519472e-06,0,3.791417648519472e-06,3,3.791417648519472e-06,2.999363491376348,3.791417648519472e-06,0.03474539930411313,3.791417648519472e-06,7.979028302151553e-05,3.791417648519472e-06,-0.0002155371857069864,3.791417648519472e-06,2.985491537527329
3.795353423169299e-06,0.00260165448052033,3.795353423169299e-06,0,3.795353423169299e-06,3,3.795353423169299e-06,2.999449109765842,3.795353423169299e-06,0.06979053958673728,3.795353423169299e-06,0.008163946689114097,3.795353423169299e-06,0.008246233145437234,3.795353423169299e-06,2.996090840659889
3.79934417896262e-06,0.002546638259861715,3.79934417896262e-06,0,3.79934417896262e-06,3,3.79934417896262e-06,2.999427895079495,3.79934417896262e-06,0.153767159527537,3.79934417896262e-06,0.0164724512538363,3.79934417896262e-06,0.01685713926610768,3.79934417896262e-06,3.009942598734739
3.800340157179641e-06,0.002538580216037264,3.800340157179641e-06,0,3.800340157179641e-06,3,3.800340157179641e-06,2.999443628581766,3.800340157179641e-06,0.1844635360772807,3.800340157179641e-06,0.01825917813272032,3.800340157179641e-06,0.01869530204159395,3.800340157179641e-06,3.011841835687096
3.802332113613682e-06,0.002529430484514688,3.802332113613682e-06,0,3.802332113613682e-06,3,3.802332113613682e-06,2.999447386361271,3.802332113613682e-06,0.2601518013221781,3.802332113613682e-06,0.02131511139285699,3.802332113613682e-06,0.0218299437836715,3.802332113613682e-06,3.008623432892955
3.804880640843191e-06,0.002530582370607613,3.804880640843191e-06,0,3.804880640843191e-06,3,3.804880640843191e-06,2.999405854701882,3.804880640843191e-06,0.3806833854113742,3.804880640843191e-06,0.02434216140677585,3.804880640843191e-06,0.02490997337390306,3.804880640843191e-06,2.987528700434086
3.80763247420514e-06,0.002548850105695178,3.80763247420514e-06,0,3.80763247420514e-06,3,3.80763247420514e-06,2.999213704543009,3.80763247420514e-06,0.5095758516376941,3.80763247420514e-06,0.02660664697051057,3.80763247420514e-06,0.02717134808982737,3.80763247420514e-06,2.933490042974459
3.811074012066431e-06,0.00258261588406426,3.811074012066431e-06,0,3.811074012066431e-06,3,3.811074012066431e-06,2.998813795770505,3.811074012066431e-06,0.6329150856932635,3.811074012066431e-06,0.02827581262740118,3.811074012066431e-06,0.02877473851112405,3.811074012066431e-06,2.819806642046805
3.814469110749033e-06,0.002612667631326715,3.814469110749033e-06,0,3.814469110749033e-06,3,3.814469110749033e-06,2.998404769491207,3.814469110749033e-06,0.7396540318445955,3.814469110749033e-06,0.0290871213153547,3.814469110749033e-06,0.02949716376645902,3.814469110749033e-06,2.65560056337399
3.818479578866694e-06,0.002638247052861673,3.818479578866694e-06,0,3.818479578866694e-06,3,3.818479578866694e-06,2.998070921927854,3.818479578866694e-06,0.8692837703819968,3.818479578866694e-06,0.02952828494598161,3.818479578866694e-06,0.02984310181154573,3.818479578866694e-06,2.39503078804966
3.819601714473667e-06,0.002643892363347438,3.819601714473667e-06,0,3.819601714473667e-06,3,3.819601714473667e-06,2.998019125688796,3.819601714473667e-06,0.9063952154771995,3.819601714473667e-06,0.02960198987795492,3.819601714473667e-06,0.02989353708308361,3.819601714473667e-06,2.306545736915707
3.821845985687615e-06,0.002653108661730849,3.821845985687615e-06,0,3.821845985687615e-06,3,3.821845985687615e-06,2.997976057283269,3.821845985687615e-06,0.9798849440588676,3.821845985687615e-06,0.02972062499328712,3.821845985687615e-06,0.02996976947301549,3.821845985687615e-06,2.106809813866087
3.824542443438707e-06,0.00266214225605336,3.824542443438707e-06,0,3.824542443438707e-06,3,3.824542443438707e-06,2.997997680365807,3.824542443438707e-06,1.063865000333114,3.824542443438707e-06,0.02983963744869629,3.824542443438707e-06,0.03004355472146315,3.824542443438707e-06,1.830051941399305
3.827698645327076e-06,0.002675922775303899,3.827698645327076e-06,0,3.827698645327076e-06,3,3.827698645327076e-06,2.998087498840628,3.827698645327076e-06,1.164889014108321,3.827698645327076e-06,0.02995680355857,3.827698645327076e-06,0.03011851610276216,3.827698645327076e-06,1.473843758776368
3.830470942260154e-06,0.00269307334669627,3.830470942260154e-06,0,3.830470942260154e-06,3,3.830470942260154e-06,2.998199184138313,3.830470942260154e-06,1.264563728568044,3.830470942260154e-06,0.030046032733912,3.830470942260154e-06,0.0301758992350201,3.830470942260154e-06,1.156098481978794
3.834069821471239e-06,0.002719058428553909,3.834069821471239e-06,0,3.834069821471239e-06,3,3.834069821471239e-06,2.998362371156392,3.834069821471239e-06,1.395189553266417,3.834069821471239e-06,0.03014569106790443,3.834069821471239e-06,0.03024594280906898,3.834069821471239e-06,0.7839624476266147
3.837763233342114e-06,0.002744833002328867,3.837763233342114e-06,0,3.837763233342114e-06,3,3.837763233342114e-06,2.998535927384939,3.837763233342114e-06,1.515757467457295,3.837763233342114e-06,0.03022835076341219,3.837763233342114e-06,0.03030775667352572,3.837763233342114e-06,0.5013905471661982
3.841327871810429e-06,0.002764877798056934,3.841327871810429e-06,0,3.841327871810429e-06,3,3.841327871810429e-06,2.998696662792361,3.841327871810429e-06,1.618574637241629,3.841327871810429e-06,0.03029693272093336,3.841327871810429e-06,0.03035892457535332,3.841327871810429e-06,0.3304422819822746
3.845837530061478e-06,0.002780143170156684,3.845837530061478e-06,0,3.845837530061478e-06,3,3.845837530061478e-06,2.998882278220709,3.845837530061478e-06,1.733929312639528,3.845837530061478e-06,0.0303658280255998,3.845837530061478e-06,0.03041562113464041,3.845837530061478e-06,0.2025677644663575
3.847918765030739e-06,0.002783658119811194,3.847918765030739e-06,0,3.847918765030739e-06,3,3.847918765030739e-06,2.998961271651849,3.847918765030739e-06,1.783555063180084,3.847918765030739e-06,0.03039266928824675,3.847918765030739e-06,0.03043793872168545,3.847918765030739e-06,0.1658328385114193
3.85e-06,0.002785980140472075,3.85e-06,0,3.85e-06,3,3.85e-06,2.99903505546566,3.85e-06,1.832085641474089,3.85e-06,0.03041553380433118,3.85e-06,0.03045717885024066,3.85e-06,0.1375088076139589
3.850312405303858e-06,0.002785954691576524,3.850312405303858e-06,0,3.850312405303858e-06,2.812556817685419,3.850312405303858e-06,2.999044132670801,3.850312405303858e-06,1.839269014085954,3.850312405303858e-06,0.03041906640664821,3.850312405303858e-06,0.03046008567449734,3.850312405303858e-06,0.1340301346311965
3.850937215911573e-06,0.002787291661650699,3.850937215911573e-06,0,3.850937215911573e-06,2.437670453056258,3.850937215911573e-06,2.999065677677172,3.850937215911573e-06,1.85356833622575,3.850937215911573e-06,0.03042647334822005,3.850937215911573e-06,0.03046572348639957,3.850937215911573e-06,0.1273279911411037
3.851504330445193e-06,0.002785782602830426,3.851504330445193e-06,0,3.851504330445193e-06,2.097401732884174,3.851504330445193e-06,2.999086173249917,3.851504330445193e-06,1.866446609271476,3.851504330445193e-06,0.03043191085585543,3.851504330445193e-06,0.03047066723727524,3.851504330445193e-06,0.1217312747103377
3.852244595697968e-06,0.002781801846118068,3.852244595697968e-06,0,3.852244595697968e-06,1.653242581219388,3.852244595697968e-06,2.999110252722323,3.852244595697968e-06,1.883119818382785,3.852244595697968e-06,0.03043880053862059,3.852244595697968e-06,0.03047688326312558,3.852244595697968e-06,0.1150626315116929
3.852971948677889e-06,0.00277721161676762,3.852971948677889e-06,0,3.852971948677889e-06,1.216830793266571,3.852971948677889e-06,2.999133112573403,3.852971948677889e-06,1.899356171044269,3.852971948677889e-06,0.03044530849563815,3.852971948677889e-06,0.03048275858728658,3.852971948677889e-06,0.1091518774871296
3.854173277166643e-06,0.002774773471350003,3.854173277166643e-06,0,3.854173277166643e-06,0.4960337000147215,3.854173277166643e-06,2.999168567498147,3.854173277166643e-06,1.925866188271006,3.854173277166643e-06,0.03045547464705294,3.854173277166643e-06,0.03049185861760006,3.854173277166643e-06,0.1005843582084331
3.855e-06,0.002780669281669318,3.855e-06,0,3.855e-06,2.886579864025407e-14,3.855e-06,2.999194573598051,3.855e-06,1.943908490706869,3.855e-06,0.03046203520133456,3.855e-06,0.03049782770063385,3.855e-06,0.0954515333200894
3.855260838032177e-06,0.002775209898991793,3.855260838032177e-06,0,3.855260838032177e-06,0,3.855260838032177e-06,2.999203444410893,3.855260838032177e-06,1.949573734123413,3.855260838032177e-06,0.03046402831152425,3.855260838032177e-06,0.03049963635341486,3.855260838032177e-06,0.09396990029376806
3.855658410134323e-06,0.002767623755062388,3.855658410134323e-06,0,3.855658410134323e-06,0,3.855658410134323e-06,2.999213319778862,3.855658410134323e-06,1.958180448824771,3.855658410134323e-06,0.03046702710483647,3.855658410134323e-06,0.03050236021917595,3.855658410134323e-06,0.09176295288485473
3.856002598417465e-06,0.002761790728645603,3.856002598417465e-06,0,3.856002598417465e-06,0,3.856002598417465e-06,2.999221561512763,3.856002598417465e-06,1.965611365911275,3.856002598417465e-06,0.03046956418837666,3.856002598417465e-06,0.0305046644752567,3.856002598417465e-06,0.0899389606086605
3.856690974983748e-06,0.002751794197159933,3.856690974983748e-06,0,3.856690974983748e-06,0,3.856690974983748e-06,2.999238777556854,3.856690974983748e-06,1.980428186826117,3.856690974983748e-06,0.03047447154587173,3.856690974983748e-06,0.03050915606868929,3.856690974983748e-06,0.08651072999706648
3.858067728116314e-06,0.002737035444469019,3.858067728116314e-06,0,3.858067728116314e-06,0,3.858067728116314e-06,2.999273979979569,3.858067728116314e-06,2.009942507929898,3.858067728116314e-06,0.03048368673708869,3.858067728116314e-06,0.03051761437911318,3.858067728116314e-06,0.08042055437345143
3.860531479315417e-06,0.002720829914493052,3.860531479315417e-06,0,3.860531479315417e-06,0,3.860531479315417e-06,2.999337006684646,3.860531479315417e-06,2.062628714175128,3.860531479315417e-06,0.03049830906844097,3.860531479315417e-06,0.03053098097903936,3.860531479315417e-06,0.0715321154465412
3.863662117918291e-06,0.002708781602691701,3.863662117918291e-06,0,3.863662117918291e-06,0,3.863662117918291e-06,2.999410056472978,3.863662117918291e-06,2.129615451862176,3.863662117918291e-06,0.03051394896590837,3.863662117918291e-06,0.03054354154017799,3.863662117918291e-06,0.06291884699044065
3.867479703054764e-06,0.002701372012234395,3.867479703054764e-06,0,3.867479703054764e-06,0,3.867479703054764e-06,2.999484224363901,3.867479703054764e-06,2.210994751473398,3.867479703054764e-06,0.03052825181600978,3.867479703054764e-06,0.03055864420618356,3.867479703054764e-06,0.05507458562588419
3.871730828907221e-06,0.00269885089484342,3.871730828907221e-06,0,3.871730828907221e-06,0,3.871730828907221e-06,2.999557158237362,3.871730828907221e-06,2.299857203449756,3.871730828907221e-06,0.03054277263214442,3.871730828907221e-06,0.03057087060710765,3.871730828907221e-06,0.04862221560878405
3.877426544224943e-06,0.002699872721381861,3.877426544224943e-06,0,3.877426544224943e-06,0,3.877426544224943e-06,2.999638345135597,3.877426544224943e-06,2.412799104025553,3.877426544224943e-06,0.03055511902149003,3.877426544224943e-06,0.03058135187868916,3.877426544224943e-06,0.0424937000698422
3.884096136269479e-06,0.002702783541319159,3.884096136269479e-06,0,3.884096136269479e-06,0,3.884096136269479e-06,2.999716138130775,3.884096136269479e-06,2.532056515093415,3.884096136269479e-06,0.03056521427002508,3.884096136269479e-06,0.03059115577381597,3.884096136269479e-06,0.03781979626518367
3.891736532281923e-06,0.002705757936995411,3.891736532281923e-06,0,3.891736532281923e-06,0,3.891736532281923e-06,2.999784618384056,3.891736532281923e-06,2.647990455428359,3.891736532281923e-06,0.03057077225107709,3.891736532281923e-06,0.03059514888996047,3.891736532281923e-06,0.03461257281370674
3.90029427601186e-06,0.002708181947869155,3.90029427601186e-06,0,3.90029427601186e-06,0,3.90029427601186e-06,2.999844686913931,3.90029427601186e-06,2.751287778129778,3.90029427601186e-06,0.03057422003531426,3.90029427601186e-06,0.03059922812962444,3.90029427601186e-06,0.03263819277116664
3.910598982603683e-06,0.002709902644674641,3.910598982603683e-06,0,3.910598982603683e-06,0,3.910598982603683e-06,2.999896674631481,3.910598982603683e-06,2.842270356793339,3.910598982603683e-06,0.0305768384564494,3.910598982603683e-06,0.03059890801548215,3.910598982603683e-06,0.03150459107089557
3.92386027545662e-06,0.00271094564501112,3.92386027545662e-06,0,3.92386027545662e-06,0,3.92386027545662e-06,2.99994549102891,3.92386027545662e-06,2.917396984335439,3.92386027545662e-06,0.03057686276137882,3.92386027545662e-06,0.0305996291157134,3.92386027545662e-06,0.0309357729227323
3.934373316313115e-06,0.002711113015781936,3.934373316313115e-06,0,3.934373316313115e-06,0,3.934373316313115e-06,2.999972636418717,3.934373316313115e-06,2.952432065268685,3.934373316313115e-06,0.03057810923335183,3.934373316313115e-06,0.03059799444844198,3.934373316313115e-06,0.03080007289100322
3.946608548844126e-06,0.002710913622666755,3.946608548844126e-06,0,3.946608548844126e-06,0,3.946608548844126e-06,2.999996162910097,3.946608548844126e-06,2.976609071512594,3.946608548844126e-06,0.03057689167790302,3.946608548844126e-06,0.03059742870474773,3.946608548844126e-06,0.03073661029202302
3.964642190123793e-06,0.00271021252911583,3.964642190123793e-06,0,3.964642190123793e-06,0,3.964642190123793e-06,3.000020064232107,3.964642190123793e-06,2.993679870796753,3.964642190123793e-06,0.03057808894708165,3.964642190123793e-06,0.03059552443135677,3.964642190123793e-06,0.03070307755837821
3.98e-06,0.002709506615752165,3.98e-06,0,3.98e-06,0,3.98e-06,3.000033462135179,3.98e-06,2.999097787157021,3.98e-06,0.03057700122963104,3.98e-06,0.03059436519908186,3.98e-06,0.03068924248563971
3.9803125e-06,0.002708550898617337,3.9803125e-06,0.1874999999998553,3.9803125e-06,0,3.9803125e-06,3.009145944418603,3.9803125e-06,3.008398730972483,3.9803125e-06,0.04809158240537664,3.9803125e-06,0.04814176477258025,3.9803125e-06,0.03104941876327274
3.9809375e-06,0.002741844092096831,3.9809375e-06,0.562499999999661,3.9809375e-06,0,3.9809375e-06,3.02229683543809,3.9809375e-06,3.021605744167917,3.9809375e-06,0.07790176242873723,3.9809375e-06,0.07804347884005984,3.9809375e-06,0.03142342463384744
3.981435014817365e-06,0.002869622830798159,3.981435014817365e-06,0.8610088904192342,3.981435014817365e-06,0,3.981435014817365e-06,3.036523703808378,3.981435014817365e-06,3.035799289711164,3.981435014817365e-06,0.09500417866621609,3.981435014817365e-06,0.09524843721718067,3.981435014817365e-06,0.03126758821022978
3.982076061719424e-06,0.003238552648859144,3.982076061719424e-06,1.245637031654273,3.982076061719424e-06,0,3.982076061719424e-06,3.049638614481109,3.982076061719424e-06,3.048697814927828,3.982076061719424e-06,0.1098172096029883,3.982076061719424e-06,0.1101573401812902,3.982076061719424e-06,0.03055770151579777
3.982639489783036e-06,0.003740919216525103,3.982639489783036e-06,1.583693869821796,3.982639489783036e-06,0,3.982639489783036e-06,3.053745680380211,3.982639489783036e-06,3.052142101854687,3.982639489783036e-06,0.1167268588246931,3.982639489783036e-06,0.1170561186380372,3.982639489783036e-06,0.0294741016026783
3.983218013957993e-06,0.004303272276638961,3.983218013957993e-06,1.930808374795647,3.983218013957993e-06,0,3.983218013957993e-06,3.063703078411801,3.983218013957993e-06,3.061221127211308,3.983218013957993e-06,0.1192056546297496,3.983218013957993e-06,0.1193680167480307,3.983218013957993e-06,0.02795316684747625
3.98338176468827e-06,0.004456411052193268,3.98338176468827e-06,2.029058812961652,3.98338176468827e-06,0,3.98338176468827e-06,3.06725081057437,3.98338176468827e-06,3.06460513236569,3.98338176468827e-06,0.1188901049076077,3.98338176468827e-06,0.1189700056356737,3.98338176468827e-06,0.02745299182821542
3.983463640053408e-06,0.004532587733144904,3.983463640053408e-06,2.078184032044909,3.983463640053408e-06,0,3.983463640053408e-06,3.069121748954041,3.983463640053408e-06,3.066432723451343,3.983463640053408e-06,0.118458079721788,3.983463640053408e-06,0.1184886061752458,3.983463640053408e-06,0.02719140876458703
3.983627390783686e-06,0.004683321020393728,3.983627390783686e-06,2.176434470211423,3.983627390783686e-06,0,3.983627390783686e-06,3.073043297190349,3.983627390783686e-06,3.070368898950091,3.983627390783686e-06,0.117242713350909,3.983627390783686e-06,0.1171548541837869,3.983627390783686e-06,0.02664935168732638
3.983954892244241e-06,0.004970382846663944,3.983954892244241e-06,2.37293534654445,3.983954892244241e-06,0,3.983954892244241e-06,3.081525899521247,3.983954892244241e-06,3.079377037098704,3.983954892244241e-06,0.1152532019288986,3.983954892244241e-06,0.1148757285601374,3.983954892244241e-06,0.02551052401924632
3.98428928506272e-06,0.005248144303101704,3.98428928506272e-06,2.573571037632162,3.98428928506272e-06,0,3.98428928506272e-06,3.090900203938158,3.98428928506272e-06,3.090027688044982,3.98428928506272e-06,0.1151737128351326,3.98428928506272e-06,0.1144947348077213,3.98428928506272e-06,0.02428217496842857
3.98464464253136e-06,0.005545791571344652,3.98464464253136e-06,2.786785518815789,3.98464464253136e-06,0,3.98464464253136e-06,3.101356457852822,3.98464464253136e-06,3.102563307148183,3.98464464253136e-06,0.1175932369396487,3.98464464253136e-06,0.1166887906339302,3.98464464253136e-06,0.02289339786910796
3.985e-06,0.005845978827957978,3.985e-06,2.999999999999924,3.985e-06,0,3.985e-06,3.111969190413985,3.985e-06,3.11571721623687,3.985e-06,0.1220933369417525,3.985e-06,0.1210900006893004,3.985e-06,0.02141226986629837
3.985128371216783e-06,0.005794020554971688,3.985128371216783e-06,3,3.985128371216783e-06,0,3.985128371216783e-06,3.106950877282757,3.985128371216783e-06,3.111572138618608,3.985128371216783e-06,0.1162987754330586,3.985128371216783e-06,0.1152467107726544,3.985128371216783e-06,0.02073989509864281
3.985345570928302e-06,0.005726047869055452,3.985345570928302e-06,3,3.985345570928302e-06,0,3.985345570928302e-06,3.100100295035626,3.985345570928302e-06,3.106183329642665,3.985345570928302e-06,0.1080141178557385,3.985345570928302e-06,0.1068976631524375,3.985345570928302e-06,0.01986776939535574
3.985550128210164e-06,0.005670517925124117,3.985550128210164e-06,3,3.985550128210164e-06,0,3.985550128210164e-06,3.095865200160076,3.985550128210164e-06,3.103251227780137,3.985550128210164e-06,0.1024177706206286,3.985550128210164e-06,0.1012746999041885,3.985550128210164e-06,0.01949190119697534
3.985959242773888e-06,0.005558781104216212,3.985959242773888e-06,3,3.985959242773888e-06,0,3.985959242773888e-06,3.089798234069696,3.985959242773888e-06,3.099482852751205,3.985959242773888e-06,0.09449151567011313,3.985959242773888e-06,0.09336303998714013,3.985959242773888e-06,0.01962957085708727
3.986321497733744e-06,0.005452619637595376,3.986321497733744e-06,3,3.986321497733744e-06,0,3.986321497733744e-06,3.085548543895479,3.986321497733744e-06,3.096940613644428,3.986321497733744e-06,0.08943411075873271,3.986321497733744e-06,0.08836520205158861,3.986321497733744e-06,0.02038003922169231
3.986801900981358e-06,0.00530788202181858,3.986801900981358e-06,3,3.986801900981358e-06,0,3.986801900981358e-06,3.080228257435786,3.986801900981358e-06,3.093508244975329,3.986801900981358e-06,0.0837464850290974,3.986801900981358e-06,0.08279168921695604,3.986801900981358e-06,0.02178154244406887
3.987356382708051e-06,0.005141517557280583,3.987356382708051e-06,3,3.987356382708051e-06,0,3.987356382708051e-06,3.074171769753581,3.987356382708051e-06,3.089249432900718,3.987356382708051e-06,0.07796897972675809,3.987356382708051e-06,0.07716556202196848,3.987356382708051e-06,0.02363062688436926
3.988203892551281e-06,0.004899105815166675,3.988203892551281e-06,3,3.988203892551281e-06,0,3.988203892551281e-06,3.064858071028298,3.988203892551281e-06,3.082183480239676,3.988203892551281e-06,0.07036960217348064,3.988203892551281e-06,0.06979405692583482,3.988203892551281e-06,0.02654639841520045
3.989438199131596e-06,0.004584062470562027,3.989438199131596e-06,3,3.989438199131596e-06,0,3.989438199131596e-06,3.051155783269003,3.989438199131596e-06,3.071081151472328,3.989438199131596e-06,0.06194926053685974,3.989438199131596e-06,0.0616487411390075,3.989438199131596e-06,0.03072473621060773
3.991083678302138e-06,0.004245832847194543,3.991083678302138e-06,3,3.991083678302138e-06,0,3.991083678302138e-06,3.033145971765179,3.991083678302138e-06,3.055490787350226,3.991083678302138e-06,0.05517320719307792,3.991083678302138e-06,0.05510989536986644,3.991083678302138e-06,0.03608423673759264
3.992971852913861e-06,0.003976960703628794,3.992971852913861e-06,3,3.992971852913861e-06,0,3.992971852913861e-06,3.014510037489817,3.992971852913861e-06,3.037788991598303,3.992971852913861e-06,0.05179722618922131,3.992971852913861e-06,0.05188570503970912,3.992971852913861e-06,0.04130196339475629
3.995070259617199e-06,0.003788753739798918,3.995070259617199e-06,3,3.995070259617199e-06,0,3.995070259617199e-06,2.99906063235555,3.995070259617199e-06,3.020291307890274,3.995070259617199e-06,0.05242115228838751,3.995070259617199e-06,0.05263179862341869,3.995070259617199e-06,0.04777400223098497
3.99719538703112e-06,0.003664819712583351,3.99719538703112e-06,3,3.99719538703112e-06,0,3.99719538703112e-06,2.990025878424902,3.99719538703112e-06,3.005925156485009,3.99719538703112e-06,0.05643309679921753,3.99719538703112e-06,0.05674123410629495,3.99719538703112e-06,0.05584965012054671
3.999794649480082e-06,0.003566992060897189,3.999794649480082e-06,3,3.999794649480082e-06,0,3.999794649480082e-06,2.984797769243967,3.999794649480082e-06,2.993617197097599,3.999794649480082e-06,0.05833826731733732,3.999794649480082e-06,0.05871098317624052,3.999794649480082e-06,0.05975968256624634
4.00213140364182e-06,0.003514685884790393,4.00213140364182e-06,3,4.00213140364182e-06,0,4.00213140364182e-06,2.983062236434923,4.00213140364182e-06,2.988080279821569,4.00213140364182e-06,0.05678527542289624,4.00213140364182e-06,0.05727347029924366,4.00213140364182e-06,0.06021537320384941
4.00474376151895e-06,0.003484089862995052,4.00474376151895e-06,3,4.00474376151895e-06,0,4.00474376151895e-06,2.983194679708166,4.00474376151895e-06,2.985434546396171,4.00474376151895e-06,0.05415681797446074,4.00474376151895e-06,0.05485425596242396,4.00474376151895e-06,0.06072761820224988
4.007240943141997e-06,0.003467427270732396,4.007240943141997e-06,3,4.007240943141997e-06,0,4.007240943141997e-06,2.984450105080276,4.007240943141997e-06,2.984559675634643,4.007240943141997e-06,0.051490942807984,4.007240943141997e-06,0.05224357220918336,4.007240943141997e-06,0.06021699814523144
4.010388600014704e-06,0.003459090935566202,4.010388600014704e-06,3,4.010388600014704e-06,0,4.010388600014704e-06,2.987213532303617,4.010388600014704e-06,2.986274748416036,4.010388600014704e-06,0.04882297407715828,4.010388600014704e-06,0.04940776239843622,4.010388600014704e-06,0.05940874479627788
4.012969622844485e-06,0.003457177433747322,4.012969622844485e-06,3,4.012969622844485e-06,0,4.012969622844485e-06,2.989796140225264,4.012969622844485e-06,2.989430180053902,4.012969622844485e-06,0.04693292667069493,4.012969622844485e-06,0.04741820920400826,4.012969622844485e-06,0.05845001702662769
4.015247058236785e-06,0.003457403641636292,4.015247058236785e-06,3,4.015247058236785e-06,0,4.015247058236785e-06,2.991711860686024,4.015247058236785e-06,2.99201336426971,4.015247058236785e-06,0.04546729068897289,4.015247058236785e-06,0.04596006728810532,4.015247058236785e-06,0.05764517333068996
4.018584382774123e-06,0.003458090300889556,4.018584382774123e-06,3,4.018584382774123e-06,0,4.018584382774123e-06,2.993856403806916,4.018584382774123e-06,2.994293070919661,4.018584382774123e-06,0.04364430301408694,4.018584382774123e-06,0.04415170430917353,4.018584382774123e-06,0.05628562281872228
4.021295129339711e-06,0.003457251747797515,4.021295129339711e-06,3,4.021295129339711e-06,0,4.021295129339711e-06,2.995174946407972,4.021295129339711e-06,2.995602164180267,4.021295129339711e-06,0.04252259100739672,4.021295129339711e-06,0.04296095412309914,4.021295129339711e-06,0.05516478269716869
4.02451633679184e-06,0.003457902420822871,4.02451633679184e-06,3,4.02451633679184e-06,0,4.02451633679184e-06,2.996390635283354,4.02451633679184e-06,2.996867894063799,4.02451633679184e-06,0.04142587791336157,4.02451633679184e-06,0.04181739145679288,4.02451633679184e-06,0.05388094309331854
4.027292275984664e-06,0.003459816078621319,4.027292275984664e-06,3,4.027292275984664e-06,0,4.027292275984664e-06,2.997211559087546,4.027292275984664e-06,2.997632634993752,4.027292275984664e-06,0.04039197097249276,4.027292275984664e-06,0.04100942468066549,4.027292275984664e-06,0.05283167508275961
4.031366255612335e-06,0.003461459846554217,4.031366255612335e-06,3,4.031366255612335e-06,0,4.031366255612335e-06,2.998132847453668,4.031366255612335e-06,2.998345275007776,4.031366255612335e-06,0.0389434194374997,4.031366255612335e-06,0.03999624775694928,4.031366255612335e-06,0.05130825978929535
4.034722845351717e-06,0.003458784524156887,4.034722845351717e-06,3,4.034722845351717e-06,0,4.034722845351717e-06,2.998705860669192,4.034722845351717e-06,2.998751799352885,4.034722845351717e-06,0.03812503261807654,4.034722845351717e-06,0.03924186123915984,4.034722845351717e-06,0.05002011056555115
4.038712660423202e-06,0.003448146413880167,4.038712660423202e-06,3,4.038712660423202e-06,0,4.038712660423202e-06,2.999196985079398,4.038712660423202e-06,2.999022856198657,4.038712660423202e-06,0.03769541875261147,4.038712660423202e-06,0.03834646522861331,4.038712660423202e-06,0.04835520152217179
4.043220978541102e-06,0.003426795379275097,4.043220978541102e-06,3,4.043220978541102e-06,0,4.043220978541102e-06,2.999452615078621,4.043220978541102e-06,2.998999059808638,4.043220978541102e-06,0.03757385899391198,4.043220978541102e-06,0.03734403511625141,4.043220978541102e-06,0.04644360457619629
4.047607205133436e-06,0.003406871192718502,4.047607205133436e-06,3,4.047607205133436e-06,0,4.047607205133436e-06,2.999473791876075,4.047607205133436e-06,2.999307116633323,4.047607205133436e-06,0.03659339100337736,4.047607205133436e-06,0.03653068727428606,4.047607205133436e-06,0.04480851313900447
4.05170708910414e-06,0.003395449199518761,4.05170708910414e-06,3,4.05170708910414e-06,0,4.05170708910414e-06,2.999526768006314,4.05170708910414e-06,3.000130853579214,4.05170708910414e-06,0.03540014705643655,4.05170708910414e-06,0.03590831792698142,4.05170708910414e-06,0.04338881466725889
