Total; tran P X,Total; tran P Y,/w_out X,/w_out Y,/net1 X,/net1 Y,freq X,freq Y
7.765000987018017e-07,0.001017720449072209,7.765000987018017e-07,-0.03070872046290482,7.765000987018017e-07,2.997543199209917,  ,  
7.775522938706155e-07,0.0010447154842753,7.775522938706155e-07,-0.05250207472473257,7.775522938706155e-07,2.996852893324865,  ,  
7.786557834894588e-07,0.001044122643411562,7.786557834894588e-07,-0.07862505014767394,7.786557834894588e-07,2.996208681943084,  ,  
7.79838170572054e-07,0.001014984505646469,7.79838170572054e-07,-0.09618446050969663,7.79838170572054e-07,2.996929420643,  ,  
7.80825291680254e-07,0.0009865086008253774,7.80825291680254e-07,-0.0662914815294811,7.80825291680254e-07,3.001601241297298,  ,  
7.816528214348232e-07,0.0009675489442010068,7.816528214348232e-07,0.03665918332857153,7.816528214348232e-07,3.01146046387169,  ,  
7.826260990199541e-07,0.0009517507644980055,7.826260990199541e-07,0.2967814042293438,7.826260990199541e-07,3.030488960379767,  ,  
7.829117182116254e-07,0.0009479789183939786,7.829117182116254e-07,0.3999339763737849,7.829117182116254e-07,3.036496495828146,  ,  
7.834829565949678e-07,0.0009436947107467865,7.834829565949678e-07,0.5853589825182859,7.834829565949678e-07,3.040336083911752,  ,  
7.840950129882106e-07,0.000942663147431036,7.840950129882106e-07,0.7719820802137507,7.840950129882106e-07,3.035584982337496,  ,  
7.850345055802702e-07,0.0009533790897908737,7.850345055802702e-07,1.099312662236367,7.850345055802702e-07,3.008510745166797,  ,  
7.859215182392175e-07,0.0009812634922867494,7.859215182392175e-07,1.425698419735628,7.859215182392175e-07,2.940187489079582,  ,  
7.868967201654318e-07,0.001018062698988709,7.868967201654318e-07,1.741203644368589,7.868967201654318e-07,2.799743583213228,  ,  
7.87950154142642e-07,0.001044869869033594,7.87950154142642e-07,2.014134916101567,7.87950154142642e-07,2.5640165586544,  ,  
7.890483986211329e-07,0.00104402953866735,7.890483986211329e-07,2.219154458362091,7.890483986211329e-07,2.206635464582752,  ,  
7.902292217695632e-07,0.001014846406952597,7.902292217695632e-07,2.363841243902563,7.902292217695632e-07,1.712483031294134,  ,  
7.912145648999372e-07,0.0009864382442998781,7.912145648999372e-07,2.455245057943512,7.912145648999372e-07,1.285203321919848,  ,  
7.920414659693682e-07,0.0009675105321029096,7.920414659693682e-07,2.528205383820227,7.920414659693682e-07,0.9876278388856886,  ,  
7.930146301681172e-07,0.0009517236236577077,7.930146301681172e-07,2.619512451079999,7.930146301681172e-07,0.7542333418957272,  ,  
7.933004129479626e-07,0.0009479545508610285,7.933004129479626e-07,2.648326212849736,7.933004129479626e-07,0.704233431837119,  ,  
7.938719785076536e-07,0.0009436723112833774,7.938719785076536e-07,2.70165518584011,7.938719785076536e-07,0.6037440175918459,  ,  
7.944832668300899e-07,0.0009426557739754689,7.944832668300899e-07,2.749899710309916,7.944832668300899e-07,0.4858555821991526,  ,  
7.954126892034205e-07,0.0009532198514078265,7.954126892034205e-07,2.813247881149323,7.954126892034205e-07,0.3256538315266064,  ,  
7.962965303165242e-07,0.0009808736479691204,7.962965303165242e-07,2.868062340940524,7.962965303165242e-07,0.2352091636747392,  ,  
7.972673455519107e-07,0.001017538303805999,7.972673455519107e-07,2.913161757882475,7.972673455519107e-07,0.1727365936682628,  ,  
7.983204699864632e-07,0.001044651202306141,7.983204699864632e-07,2.946408001544441,7.983204699864632e-07,0.1269967363417097,  ,  
7.994281634371821e-07,0.001044124827298922,7.994281634371821e-07,2.968745615782382,7.994281634371821e-07,0.09225317532341348,  ,  
8.006115878872832e-07,0.001014960283083439,8.006115878872832e-07,2.98359486159607,8.006115878872832e-07,0.06567631064030549,  ,  
8.015993931960899e-07,0.0009864765179084189,8.015993931960899e-07,2.99181071209883,8.015993931960899e-07,0.05209021790226864,  ,  
8.024263490177536e-07,0.0009675351400337353,8.024263490177536e-07,2.996619665843578,8.024263490177536e-07,0.0454596352619902,  ,  
8.033989709137568e-07,0.000951748852231276,8.033989709137568e-07,3.000456302017239,8.033989709137568e-07,0.04125396636046119,  ,  
8.036844059828775e-07,0.0009479769433602962,8.036844059828775e-07,3.001279033352054,8.036844059828775e-07,0.04059738978696568,  ,  
8.042552761211191e-07,0.0009436789903740526,8.042552761211191e-07,3.002322621934497,8.042552761211191e-07,0.03851384282877002,  ,  
8.048666380874276e-07,0.0009426445609298819,8.048666380874276e-07,3.002842487734911,8.048666380874276e-07,0.0353343375377556,  ,  
8.058048761500016e-07,0.0009533239753454418,8.058048761500016e-07,3.003361356165279,8.058048761500016e-07,0.03091336159125248,  ,  
8.066916862106006e-07,0.0009811813070469916,8.066916862106006e-07,3.003701720848147,8.066916862106006e-07,0.0278676956769237,  ,  
8.0766680223128e-07,0.001017989747587626,8.0766680223128e-07,3.003537296204915,8.0766680223128e-07,0.02376029009378421,  ,  
8.087194947671826e-07,0.001044835364728688,8.087194947671826e-07,3.003312699641259,8.087194947671826e-07,0.01963645151308553,  ,  
8.098175637701045e-07,0.001044081141513537,8.098175637701045e-07,3.003121746586847,8.098175637701045e-07,0.016184630878061,  ,  
8.109986950507717e-07,0.00101493412615582,8.109986950507717e-07,3.002949108404332,8.109986950507717e-07,0.01349348699597272,  ,  
8.119844785618075e-07,0.0009865055257919104,8.119844785618075e-07,3.00280948884229,8.119844785618075e-07,0.01193548001709073,  ,  
8.12811074960399e-07,0.0009675644016392209,8.12811074960399e-07,3.002670913555758,8.12811074960399e-07,0.01092387435036156,  ,  
8.137836557289339e-07,0.0009517724498792798,8.137836557289339e-07,3.002494890074472,8.137836557289339e-07,0.009975076164883592,  ,  
8.140690213327874e-07,0.0009479973537980188,8.140690213327874e-07,3.002442370822891,8.140690213327874e-07,0.009739861705996425,  ,  
8.146397525404944e-07,0.000943687525128337,8.146397525404944e-07,3.002326646046606,8.146397525404944e-07,0.009270614817275435,  ,  
8.152516283643274e-07,0.000942642171582727,8.152516283643274e-07,3.002207414009212,8.152516283643274e-07,0.008823829310185542,  ,  
8.161962940593034e-07,0.0009534280760630731,8.161962940593034e-07,3.002050376598748,8.161962940593034e-07,0.00832881089478448,  ,  
8.170849792698639e-07,0.0009814248653222113,8.170849792698639e-07,3.001907813901852,8.170849792698639e-07,0.007993275353689013,  ,  
8.180617434319905e-07,0.001018276079258332,8.180617434319905e-07,3.001740224049524,8.180617434319905e-07,0.007643821654379762,  ,  
8.191154820552787e-07,0.001044964528866304,8.191154820552787e-07,3.001583429313784,8.191154820552787e-07,0.007378752607419314,  ,  
8.202088289823899e-07,0.001044008823238251,8.202088289823899e-07,3.001429268784188,8.202088289823899e-07,0.007165354631761277,  ,  
8.21388653911685e-07,0.001014828516670717,8.21388653911685e-07,3.001273642003671,8.21388653911685e-07,0.006972914140544669,  ,  
8.223729356507878e-07,0.0009864552531984351,8.223729356507878e-07,3.001153813929819,8.223729356507878e-07,0.006831521169910213,  ,  
8.231990193022527e-07,0.0009675381268136687,8.231990193022527e-07,3.00106034089748,8.231990193022527e-07,0.006721163836288209,  ,  
8.241714733442613e-07,0.0009517544861969681,8.241714733442613e-07,3.000959783137587,8.241714733442613e-07,0.006603764638772721,  ,  
8.244569509012151e-07,0.0009479811095253802,8.244569509012151e-07,3.000932135382832,8.244569509012151e-07,0.006571888826912986,  ,  
8.250279060151227e-07,0.0009436797826080215,8.250279060151227e-07,3.000878736158559,8.250279060151227e-07,0.006509515660029241,  ,  
8.256393979977991e-07,0.0009426434427190476,8.256393979977991e-07,3.000825350176966,8.256393979977991e-07,0.006448673061866544,  ,  
8.265791048029663e-07,0.0009533498810426195,8.265791048029663e-07,3.000750007597908,8.265791048029663e-07,0.006366315775929083,  ,  
8.274663915174629e-07,0.000981233968678791,8.274663915174629e-07,3.000684402321008,8.274663915174629e-07,0.006294363460988346,  ,  
8.284440734225359e-07,0.001018135564294487,8.284440734225359e-07,3.0006182028659,8.284440734225359e-07,0.006220124791188144,  ,  
8.294921219999918e-07,0.001044835753723806,8.294921219999918e-07,3.000555303715279,8.294921219999918e-07,0.006153432032456629,  ,  
8.30598507189041e-07,0.001043979875980424,8.30598507189041e-07,3.000495379776014,8.30598507189041e-07,0.006088040371083551,  ,  
8.317773292600824e-07,0.001014774392265753,8.317773292600824e-07,3.000438539202698,8.317773292600824e-07,0.006026252840681016,  ,  
8.32763488109012e-07,0.0009863599496113609,8.32763488109012e-07,3.000396108091445,8.32763488109012e-07,0.005980559274284041,  ,  
8.335890576685993e-07,0.0009674756014854351,8.335890576685993e-07,3.000363732238188,8.335890576685993e-07,0.005945909539584846,  ,  
8.3456161895298e-07,0.0009517038944449337,8.3456161895298e-07,3.000328969149361,8.3456161895298e-07,0.005909038430490473,  ,  
8.348472379670836e-07,0.0009479371889355135,8.348472379670836e-07,3.000319400840354,8.348472379670836e-07,0.005898939537167989,  ,  
8.35418475995291e-07,0.0009436597168053637,8.35418475995291e-07,3.000301057975673,8.35418475995291e-07,0.005879558271196682,  ,  
8.360289519650226e-07,0.0009426456206194714,8.360289519650226e-07,3.00028276525818,8.360289519650226e-07,0.005860241615672673,  ,  
8.369562524946126e-07,0.0009531523602283706,8.369562524946126e-07,3.000257044649704,8.369562524946126e-07,0.005833121277293047,  ,  
8.378398751673673e-07,0.0009807699932486448,8.378398751673673e-07,3.000234626555562,8.378398751673673e-07,0.005809400952068179,  ,  
8.388143335660109e-07,0.001017585472515601,8.388143335660109e-07,3.000212201077987,8.388143335660109e-07,0.005785651226693916,  ,  
8.398603719964975e-07,0.00104458224820637,8.398603719964975e-07,3.000190474257957,8.398603719964975e-07,0.005762845760556455,  ,  
8.409751851049312e-07,0.001044128068327303,8.409751851049312e-07,3.000169691877977,8.409751851049312e-07,0.005740961237329792,  ,  
8.421566224530262e-07,0.001014992508565488,8.421566224530262e-07,3.0001502226927,8.421566224530262e-07,0.005720384365576739,  ,  
8.431456482480062e-07,0.0009864695370403311,8.431456482480062e-07,3.000135650661198,8.431456482480062e-07,0.005704982594290566,  ,  
8.439722788165179e-07,0.0009675341458253754,8.439722788165179e-07,3.000124527756694,8.439722788165179e-07,0.00569324053768752,  ,  
8.449450887981789e-07,0.0009517445175073757,8.449450887981789e-07,3.000112536267925,8.449450887981789e-07,0.005680633765218576,  ,  
8.45230465335469e-07,0.0009479737002004421,8.45230465335469e-07,3.000109178628082,8.45230465335469e-07,0.005677150119859472,  ,  
8.458012184100494e-07,0.000943676953860295,8.458012184100494e-07,3.00010269778389,8.458012184100494e-07,0.005670483004444667,  ,  
8.464125405684601e-07,0.0009426425545540154,8.464125405684601e-07,3.000096942759585,8.464125405684601e-07,0.005664031738781703,  ,  
8.473505444379356e-07,0.0009533173719599734,8.473505444379356e-07,3.000088033201469,8.473505444379356e-07,0.005654463272114959,  ,  
8.482371971615161e-07,0.0009811571011429474,8.482371971615161e-07,3.000079771544973,8.482371971615161e-07,0.005646131814254178,  ,  
8.492144834960028e-07,0.00101804959474939,8.492144834960028e-07,3.000072475921003,8.492144834960028e-07,0.005638178504225156,  ,  
8.502621358111231e-07,0.001044795286564659,8.502621358111231e-07,3.000065072110023,8.502621358111231e-07,0.005630211833284415,  ,  
8.513697852108452e-07,0.001044004952339473,8.513697852108452e-07,3.000057567101002,8.513697852108452e-07,0.005622602153820904,  ,  
8.525490079586465e-07,0.001014812653907464,8.525490079586465e-07,3.000051552033313,8.525490079586465e-07,0.005615768889720091,  ,  
8.535356307205988e-07,0.0009863802531195017,8.535356307205988e-07,3.000047489783521,8.535356307205988e-07,0.005610560039874628,  ,  
8.543613794272188e-07,0.0009674868585590722,8.543613794272188e-07,3.000044105660156,8.543613794272188e-07,0.005606422419497927,  ,  
8.553339853328359e-07,0.000951711784357938,8.553339853328359e-07,3.000037671976989,8.553339853328359e-07,0.005601368831796072,  ,  
8.556195586271237e-07,0.0009479442584911766,8.556195586271237e-07,3.000033795426018,8.556195586271237e-07,0.005599417568675854,  ,  
8.561907052156994e-07,0.0009436630388912853,8.561907052156994e-07,3.000020824956856,8.561907052156994e-07,0.005594797377860105,  ,  
8.56801343725571e-07,0.0009426450139118978,8.56801343725571e-07,3.000022444373761,8.56801343725571e-07,0.005596103147708102,  ,  
8.577306769320729e-07,0.0009532033254250559,8.577306769320729e-07,3.000027202967503,8.577306769320729e-07,0.005594949272000847,  ,  
8.586136039946781e-07,0.0009808238977726119,8.586136039946781e-07,3.000015640809784,8.586136039946781e-07,0.005588284808832843,  ,  
8.595844329946491e-07,0.001017497244711913,8.595844329946491e-07,3.000017484833034,8.595844329946491e-07,0.005588285820411949,  ,  
8.606369640653535e-07,0.001044630033319113,8.606369640653535e-07,3.000025990444996,8.606369640653535e-07,0.005587299501997513,  ,  
8.617441949493429e-07,0.001044162936670761,8.617441949493429e-07,3.000023908335432,8.617441949493429e-07,0.005582176028396336,  ,  
8.629278016339349e-07,0.001015026560806773,8.629278016339349e-07,3.000049275146352,8.629278016339349e-07,0.005585446048812354,  ,  
8.639158777150063e-07,0.0009865243464117215,8.639158777150063e-07,3.000125648698664,8.639158777150063e-07,0.005596468564216351,  ,  
8.647430848934754e-07,0.0009675650718363687,8.647430848934754e-07,3.000232587144674,8.647430848934754e-07,0.005606591327045398,  ,  
8.657157704816974e-07,0.000951770810473084,8.657157704816974e-07,3.000303685747577,8.657157704816974e-07,0.005593000985005901,  ,  
8.660011007498876e-07,0.0009479963933166119,8.660011007498876e-07,3.000264829052623,8.660011007498876e-07,0.005570624991078878,  ,  
8.66571761286268e-07,0.0009436877110540329,8.66571761286268e-07,2.999908543698046,8.66571761286268e-07,0.005464848629941297,  ,  
8.671835963989737e-07,0.0009426426085566299,8.671835963989737e-07,2.999578949708303,8.671835963989737e-07,0.005441053155287825,  ,  
8.68127866845729e-07,0.000953441037274969,8.68127866845729e-07,2.99919361385934,8.68127866845729e-07,0.005465077970432873,  ,  
8.690150914829154e-07,0.0009813769899538059,8.690150914829154e-07,2.998433213930407,8.690150914829154e-07,0.005373814616637521,  ,  
8.699897431246974e-07,0.001018151213793092,8.699897431246974e-07,2.997533902629495,8.699897431246974e-07,0.005352080491014859,  ,  
8.710446319253877e-07,0.001044927352801687,8.710446319253877e-07,2.996843217546793,8.710446319253877e-07,0.005427044270640385,  ,  
8.721412989668891e-07,0.001043995420312761,8.721412989668891e-07,2.996204619406433,8.721412989668891e-07,0.005463112768188659,  ,  
8.733219010597365e-07,0.001014781513248291,8.733219010597365e-07,2.996944619127283,8.733219010597365e-07,0.005785646033710822,  ,  
8.743065721623523e-07,0.0009864060312952719,8.743065721623523e-07,3.0016294759173,8.743065721623523e-07,0.006751346648457057,  ,  
8.75132590884093e-07,0.000967502964124926,8.75132590884093e-07,3.011486770184009,8.75132590884093e-07,0.008321671343025047,  ,  
8.761049886988223e-07,0.0009517281735606098,8.761049886988223e-07,3.030513592935616,8.761049886988223e-07,0.01028767581586791,  ,  
8.763905820706331e-07,0.0009479579296554831,8.763905820706331e-07,3.036525587246823,8.763905820706331e-07,0.01046818186241578,  ,  
8.769617688142549e-07,0.0009436695096150378,8.769617688142549e-07,3.040333366715551,8.769617688142549e-07,0.008170493965518487,  ,  
8.775726991716658e-07,0.0009426458457449468,8.775726991716658e-07,3.035591609583023,8.775726991716658e-07,0.004711109021161827,  ,  
8.785053690220352e-07,0.0009532589656380964,8.785053690220352e-07,3.008918098332743,8.785053690220352e-07,-0.001534148148464524,  ,  
8.793893494182517e-07,0.0009809460302747067,8.793893494182517e-07,2.941404496531143,8.793893494182517e-07,-0.01288388094280687,  ,  
8.803632704680393e-07,0.001017726569577837,8.803632704680393e-07,2.801653353222838,8.803632704680393e-07,-0.03073386109769907,  ,  
8.814112620441074e-07,0.00104466530187189,8.814112620441074e-07,2.56826001336133,8.814112620441074e-07,-0.05242326590273848,  ,  
8.825251128581884e-07,0.001044049271678219,8.825251128581884e-07,2.206631828068104,8.825251128581884e-07,-0.07877703192950393,  ,  
8.837060819066788e-07,0.001014851298903828,8.837060819066788e-07,1.712412179977989,8.837060819066788e-07,-0.096186076626184,  ,  
8.84694140313842e-07,0.0009863760318195992,8.84694140313842e-07,1.283845494771881,8.84694140313842e-07,-0.06594553157387303,  ,  
8.855202346252482e-07,0.0009674762742324381,8.855202346252482e-07,0.9866384688872705,8.855202346252482e-07,0.03721981164065184,  ,  
8.864928750505872e-07,0.0009517027428224749,8.864928750505872e-07,0.7535111282495027,8.864928750505872e-07,0.2976421651740624,  ,  
8.867784656718325e-07,0.0009479365796613027,8.867784656718325e-07,0.7036173866517959,8.867784656718325e-07,0.4009222785566111,  ,  
8.87349646914323e-07,0.0009436600297309625,8.87349646914323e-07,0.6032135308060289,8.87349646914323e-07,0.5861922561100891,  ,  
8.879600900647391e-07,0.0009426461355592663,8.879600900647391e-07,0.4854421576047969,8.879600900647391e-07,0.7723306022925217,  ,  
8.888870860544551e-07,0.000953166149590081,8.888870860544551e-07,0.3256990738724837,8.888870860544551e-07,1.095826927183252,  ,  
8.897693274564176e-07,0.0009807359675566979,8.897693274564176e-07,0.2354054111672142,8.897693274564176e-07,1.420716653595924,  ,  
8.907395610266138e-07,0.001017392891628905,8.907395610266138e-07,0.1729199843849192,8.907395610266138e-07,1.7355102555927,  ,  
8.917917143955083e-07,0.00104458150170104,8.917917143955083e-07,0.1271754691590568,8.917917143955083e-07,2.009491188079577,  ,  
8.929006737763119e-07,0.001044188505175535,8.929006737763119e-07,0.0923547347338555,8.929006737763119e-07,2.217638163275149,  ,  
8.940847619464627e-07,0.001015063959286243,8.940847619464627e-07,0.0657330124376168,8.940847619464627e-07,2.363179482055942,  ,  
8.950733809575398e-07,0.0009865361334372698,8.950733809575398e-07,0.05210754096039456,8.950733809575398e-07,2.454924857000994,  ,  
8.959013889821602e-07,0.0009675588857404286,8.959013889821602e-07,0.04546406491169202,8.959013889821602e-07,2.527961174863405,  ,  
8.968747472790768e-07,0.0009517567300089261,8.968747472790768e-07,0.04125497585846794,8.968747472790768e-07,2.619273994329137,  ,  
8.971603088724788e-07,0.0009479845265754536,8.971603088724788e-07,0.04060291941454361,8.971603088724788e-07,2.648064656358297,  ,  
8.977314320592829e-07,0.0009436975741592467,8.977314320592829e-07,0.03853389706607223,8.977314320592829e-07,2.701457014480923,  ,  
8.983436098815178e-07,0.0009426641587484318,8.983436098815178e-07,0.03533991048199772,8.983436098815178e-07,2.74979471948421,  ,  
8.992802514755736e-07,0.0009533216125693752,8.992802514755736e-07,0.03091085895295904,8.992802514755736e-07,2.813535094507534,  ,  
9.001710741170454e-07,0.0009813012702857612,9.001710741170454e-07,0.02784770315594133,9.001710741170454e-07,2.868709966231223,  ,  
9.011463932266436e-07,0.001018095517912993,9.011463932266436e-07,0.02374472347010179,9.011463932266436e-07,2.913796169813117,  ,  
9.022009062178004e-07,0.001044892212367526,9.022009062178004e-07,0.01961828699840968,9.022009062178004e-07,2.946858673291299,  ,  
9.033003761369892e-07,0.001043974906603094,9.033003761369892e-07,0.01616757408743562,9.033003761369892e-07,2.96889322540888,  ,  
9.044810886306839e-07,0.001014747450858353,9.044810886306839e-07,0.01348257316527544,9.044810886306839e-07,2.983658876967441,  ,  
9.054661346928468e-07,0.0009863634505962503,9.054661346928468e-07,0.01192854471426148,9.054661346928468e-07,2.991836341756787,  ,  
9.062927401878817e-07,0.0009674620230574815,9.062927401878817e-07,0.01091824946364817,9.062927401878817e-07,2.996636428315587,  ,  
9.072659056033215e-07,0.0009516868529496034,9.072659056033215e-07,0.009969992824680675,9.072659056033215e-07,3.000467841663345,  ,  
9.075518630211383e-07,0.0009479222103140676,9.075518630211383e-07,0.009734767077511513,9.075518630211383e-07,3.00129107559897,  ,  
9.081237778567719e-07,0.0009436693676173498,9.081237778567719e-07,0.009265097499939409,9.081237778567719e-07,3.002332933928007,  ,  
9.087345549963246e-07,0.0009426710634222425,9.087345549963246e-07,0.008819167714004983,9.087345549963246e-07,3.00284452085149,  ,  
9.096536230867553e-07,0.0009530579486540956,9.096536230867553e-07,0.008337369627104551,9.096536230867553e-07,3.003352663350337,  ,  
9.105393201666475e-07,0.0009806687799190105,9.105393201666475e-07,0.008001297412015589,9.105393201666475e-07,3.003697752913991,  ,  
9.115099165014116e-07,0.00101733298675689,9.115099165014116e-07,0.007652869510473671,9.115099165014116e-07,3.003542026155457,  ,  
9.125619406088185e-07,0.001044546770721797,9.125619406088185e-07,0.007385317890231021,9.125619406088185e-07,3.003316854182485,  ,  
9.136739543124633e-07,0.001044162501309475,9.136739543124633e-07,0.007167292756058098,9.136739543124633e-07,3.003122822073571,  ,  
9.148582145554428e-07,0.001015016661945061,9.148582145554428e-07,0.006973878064407122,9.148582145554428e-07,3.002949510548383,  ,  
9.158471844335229e-07,0.0009864890455600524,9.158471844335229e-07,0.006831760877061071,9.158471844335229e-07,3.002809415437369,  ,  
9.166750865504968e-07,0.0009675269544452388,9.166750865504968e-07,0.00672117875912544,9.166750865504968e-07,3.002670708128094,  ,  
9.176485045576294e-07,0.0009517316436156502,9.176485045576294e-07,0.006603650596741688,9.176485045576294e-07,3.002494478779879,  ,  
9.179341673042086e-07,0.000947962644784429,9.179341673042086e-07,0.006571765232467938,9.179341673042086e-07,3.002441937954961,  ,  
9.185054927973669e-07,0.0009436883345808881,9.185054927973669e-07,0.006509362459227344,9.185054927973669e-07,3.002326097640747,  ,  
9.191171583394585e-07,0.0009426670166516294,9.191171583394585e-07,0.006448479214774657,9.191171583394585e-07,3.002206735141616,  ,  
9.200473344165087e-07,0.0009532215143396669,9.200473344165087e-07,0.006366986396927536,9.200473344165087e-07,3.002052278863371,  ,  
9.209362517295058e-07,0.000981062417307508,9.209362517295058e-07,0.00629486008405286,9.209362517295058e-07,3.001909744092303,  ,  
9.219098710135985e-07,0.001017811129750028,9.219098710135985e-07,0.006220853342958074,9.219098710135985e-07,3.001742648773078,  ,  
9.229634045188025e-07,0.001044763953421769,9.229634045188025e-07,0.006153717485281862,9.229634045188025e-07,3.001585532385119,  ,  
9.24067577056292e-07,0.001044045726414906,9.24067577056292e-07,0.006088439891308543,9.24067577056292e-07,3.001429811289079,  ,  
9.252496006932286e-07,0.001014849483223866,9.252496006932286e-07,0.006026440792607251,9.252496006932286e-07,3.001273862954549,  ,  
9.262361250429733e-07,0.0009864113605255417,9.262361250429733e-07,0.005980711740018693,9.262361250429733e-07,3.001153758926391,  ,  
9.270632154504722e-07,0.0009674870342082096,9.270632154504722e-07,0.0059459873278505,9.270632154504722e-07,3.001060182508434,  ,  
9.280364766215132e-07,0.0009517041485245125,9.280364766215132e-07,0.005909081359013668,9.280364766215132e-07,3.000959556262053,  ,  
9.283223202891467e-07,0.0009479378132784845,9.283223202891467e-07,0.005898974067696568,9.283223202891467e-07,3.000931882433442,  ,  
9.288940076244137e-07,0.0009436654288344898,9.288940076244137e-07,0.005879575230942838,9.288940076244137e-07,3.000878426598072,  ,  
9.295048945673877e-07,0.0009426594341958192,9.295048945673877e-07,0.005860245142080088,9.295048945673877e-07,3.000825115653789,  ,  
9.304250820245011e-07,0.0009530462767196689,9.304250820245011e-07,0.005833323672403514,9.304250820245011e-07,3.000751297655645,  ,  
9.313122332956234e-07,0.0009807106612256405,9.313122332956234e-07,0.005809496104389224,9.313122332956234e-07,3.000685599935258,  ,  
9.322834081244368e-07,0.001017395479946868,9.322834081244368e-07,0.00578581236300746,9.322834081244368e-07,3.000619702083028,  ,  
9.33335517030918e-07,0.001044575031255337,9.33335517030918e-07,0.005762863550930294,9.33335517030918e-07,3.000556360648577,  ,  
9.344461613956854e-07,0.001044155156482248,9.344461613956854e-07,0.005741055985195564,9.344461613956854e-07,3.000496138410101,  ,  
9.356301013240183e-07,0.001015010114478213,9.356301013240183e-07,0.005720425906823192,9.356301013240183e-07,3.000438979036696,  ,  
9.366187650418383e-07,0.0009864912948442917,9.366187650418383e-07,0.005705026107369122,9.366187650418383e-07,3.00039640589075,  ,  
9.374466007968053e-07,0.0009675299875873592,9.374466007968053e-07,0.005693263863724937,9.374466007968053e-07,3.000363921407336,  ,  
9.384199970801971e-07,0.0009517343377775902,9.384199970801971e-07,0.005680647558214734,9.384199970801971e-07,3.000329111933385,  ,  
9.387056546865327e-07,0.0009479649285371848,9.387056546865327e-07,0.005677160030978529,9.387056546865327e-07,3.000319538635384,  ,  
9.392769698992039e-07,0.0009436892279230307,9.392769698992039e-07,0.005670486902534417,9.392769698992039e-07,3.000301185641121,  ,  
9.398886898541477e-07,0.000942666690424535,9.398886898541477e-07,0.005664030928463485,9.398886898541477e-07,3.000282848639265,  ,  
9.408195377254148e-07,0.0009532320652297249,9.408195377254148e-07,0.005654531240756971,9.408195377254148e-07,3.000257028290397,  ,  
9.417086573602653e-07,0.000981087715325494,9.417086573602653e-07,0.005646171665367412,9.417086573602653e-07,3.000234478086153,  ,  
9.426824516407904e-07,0.001017841153458572,9.426824516407904e-07,0.005638247749896401,9.426824516407904e-07,3.000212081974694,  ,  
9.437360910066483e-07,0.001044777642403336,9.437360910066483e-07,0.005630216878442645,9.437360910066483e-07,3.000190215886932,  ,  
9.448397638646696e-07,0.001044038338513493,9.448397638646696e-07,0.005622649078101891,9.448397638646696e-07,3.00016965996977,  ,  
9.460216491432006e-07,0.001014838799020779,9.460216491432006e-07,0.005615784518043906,9.460216491432006e-07,3.000150185634119,  ,  
9.470080170964625e-07,0.0009864063762425725,9.470080170964625e-07,0.005610579944976071,9.470080170964625e-07,3.0001356552115,  ,  
9.478350563734556e-07,0.000967484444707513,9.478350563734556e-07,0.005606433446497535,9.478350563734556e-07,3.000124526709604,  ,  
9.488083072257752e-07,0.0009517023639213283,9.488083072257752e-07,0.005601372322012335,9.488083072257752e-07,3.000112529495232,  ,  
9.490941626894524e-07,0.0009479362015593088,9.490941626894524e-07,0.005599414110116783,9.490941626894524e-07,3.000109165383559,  ,  
9.496658736168066e-07,0.0009436759406645288,9.496658736168066e-07,0.005594808029666033,9.496658736168066e-07,3.00010267788803,  ,  
9.502769539958396e-07,0.0009426696653389705,9.502769539958396e-07,0.005596121170174497,9.502769539958396e-07,3.00009693085097,  ,  
9.511997896327135e-07,0.0009531127866463785,9.511997896327135e-07,0.005594954510921063,9.511997896327135e-07,3.000088155346573,  ,  
9.520865810557865e-07,0.0009808013971571343,9.520865810557865e-07,0.005588338797709624,9.520865810557865e-07,3.000079878444122,  ,  
9.530582103943186e-07,0.001017494916679936,9.530582103943186e-07,0.00558825444288993,9.530582103943186e-07,3.000072636109806,  ,  
9.541107354741434e-07,0.001044620732256644,9.541107354741434e-07,0.005587310874595875,9.541107354741434e-07,3.000065144177599,  ,  
9.552200922616627e-07,0.001044123378636772,9.552200922616627e-07,0.005582179366895791,9.552200922616627e-07,3.00005765399337,  ,  
9.564035917751786e-07,0.001014960719411225,9.564035917751786e-07,0.00558546971713612,9.564035917751786e-07,3.00005158706398,  ,  
9.573917368792003e-07,0.0009864632211443148,9.573917368792003e-07,0.005596504322410763,9.573917368792003e-07,3.000047524842976,  ,  
9.582193648312277e-07,0.0009675137811415224,9.582193648312277e-07,0.005606659857382672,9.582193648312277e-07,3.000044128704607,  ,  
9.591927297537755e-07,0.0009517225957616125,9.591927297537755e-07,0.0055928187716892,9.591927297537755e-07,3.000037680596175,  ,  
9.594784522094205e-07,0.0009479544664939336,9.594784522094205e-07,0.005570063958686742,9.594784522094205e-07,3.000033793805942,  ,  
9.600498971207104e-07,0.0009436845001754498,9.600498971207104e-07,0.005464024598752994,9.600498971207104e-07,3.000020864899239,  ,  
9.60661380141401e-07,0.0009426678293861938,9.60661380141401e-07,0.005441350534947475,9.60661380141401e-07,3.00002246579939,  ,  
9.615892565714667e-07,0.0009531871906451371,9.615892565714667e-07,0.005465041428948519,9.615892565714667e-07,3.000027148755656,  ,  
