/Z (Vbias=5) X,/Z (Vbias=5) Y,/Z (Vbias=6) X,/Z (Vbias=6) Y,/Z (Vbias=7) X,/Z (Vbias=7) Y,/Z (Vbias=8) X,/Z (Vbias=8) Y,/Z (Vbias=9) X,/Z (Vbias=9) Y,/Z (Vbias=10) X,/Z (Vbias=10) Y,/Z (Vbias=11) X,/Z (Vbias=11) Y,/Z (Vbias=12) X,/Z (Vbias=12) Y,/w_B (Vbias=5) X,/w_B (Vbias=5) Y,/w_B (Vbias=6) X,/w_B (Vbias=6) Y,/w_B (Vbias=7) X,/w_B (Vbias=7) Y,/w_B (Vbias=8) X,/w_B (Vbias=8) Y,/w_B (Vbias=9) X,/w_B (Vbias=9) Y,/w_B (Vbias=10) X,/w_B (Vbias=10) Y,/w_B (Vbias=11) X,/w_B (Vbias=11) Y,/w_B (Vbias=12) X,/w_B (Vbias=12) Y,/w_A (Vbias=5) X,/w_A (Vbias=5) Y,/w_A (Vbias=6) X,/w_A (Vbias=6) Y,/w_A (Vbias=7) X,/w_A (Vbias=7) Y,/w_A (Vbias=8) X,/w_A (Vbias=8) Y,/w_A (Vbias=9) X,/w_A (Vbias=9) Y,/w_A (Vbias=10) X,/w_A (Vbias=10) Y,/w_A (Vbias=11) X,/w_A (Vbias=11) Y,/w_A (Vbias=12) X,/w_A (Vbias=12) Y
2.002684264096973e-06,6.998508143561365,2.097164327516983e-06,0.380947720659749,2.384924823933104e-06,5.000816920365686,2.5025e-06,2.843381288378212,2.505437632668602e-06,1.567042871782197,2.505348310808307e-06,2.106778557205379,2.505444676555676e-06,2.647530993015406,2.510239552131033e-06,4.888967050037167,2.002684264096973e-06,5,2.097164327516983e-06,5,2.384924823933104e-06,0,2.5025e-06,4.999999999999952,2.505437632668602e-06,5,2.505348310808307e-06,5,2.505444676555676e-06,5,2.510239552131033e-06,5,2.002684264096973e-06,2.684264096973497,2.097164327516983e-06,5,2.384924823933104e-06,5,2.5025e-06,5,2.505437632668602e-06,4.562367331397446,2.505348310808307e-06,4.651689191692727,2.505444676555676e-06,4.555323444324161,2.510239552131033e-06,0
2.002810510945137e-06,6.792439180214605,2.157164327516983e-06,0.3809542578116965,2.436775365045202e-06,5.000486790889138,2.502596998199394e-06,2.574946995820213,2.505672144881095e-06,1.563821704269922,2.505529450288426e-06,2.099327481156679,2.505685589234111e-06,2.65786872851517,2.510619413719701e-06,4.931291576396297,2.002810510945137e-06,5,2.157164327516983e-06,5,2.436775365045202e-06,0,2.502596998199394e-06,5,2.505672144881095e-06,5,2.505529450288426e-06,5,2.505685589234111e-06,5,2.510619413719701e-06,5,2.002810510945137e-06,2.810510945137157,2.157164327516983e-06,5,2.436775365045202e-06,5,2.502596998199394e-06,5,2.505672144881095e-06,4.327855118904985,2.505529450288426e-06,4.470549711573388,2.505685589234111e-06,4.314410765889118,2.510619413719701e-06,0
2.003063004641464e-06,6.280345660545747,2.204832163758491e-06,0.3809478111992496,2.468387682522601e-06,5.000344730368528,2.502735161921628e-06,2.238379547982518,2.50614116930608e-06,1.623088904308358,2.505891729248665e-06,2.134109170250082,2.506167414590981e-06,2.763323615766081,2.510957152010673e-06,4.957916837948717,2.003063004641464e-06,5,2.204832163758491e-06,5,2.468387682522601e-06,0,2.502735161921628e-06,5,2.50614116930608e-06,5,2.505891729248665e-06,5,2.506167414590981e-06,5,2.510957152010673e-06,5,2.003063004641464e-06,3.063004641464477,2.204832163758491e-06,5,2.468387682522601e-06,5,2.502735161921628e-06,5,2.50614116930608e-06,3.858830693920064,2.505891729248665e-06,4.108270751334709,2.506167414590981e-06,3.832585409019032,2.510957152010673e-06,0
2.003403338691123e-06,5.40177761183006,2.2525e-06,0.3809541597764389,2.5e-06,5.00031020009612,2.502862414435734e-06,1.995948256993298,2.506594559181588e-06,1.73750502010393,2.506287575009313e-06,2.228918938735641,2.506622191761319e-06,2.93069237581132,2.511632628592617e-06,4.985552834310126,2.003403338691123e-06,5,2.2525e-06,5,2.5e-06,0,2.502862414435734e-06,5,2.506594559181588e-06,5,2.506287575009313e-06,5,2.506622191761319e-06,5,2.511632628592617e-06,5,2.003403338691123e-06,3.403338691122851,2.2525e-06,5,2.5e-06,5,2.502862414435734e-06,5,2.506594559181588e-06,3.405440818411941,2.506287575009313e-06,3.712424990686742,2.506622191761319e-06,3.377808238681132,2.511632628592617e-06,0
2.003797396005085e-06,4.194391735587584,2.253274493082619e-06,0.04717325525780071,2.500625e-06,5.270324398161743,2.50308710899856e-06,1.68446181345195,2.507345876024807e-06,2.030512311078544,2.506991584931616e-06,2.500568893236339,2.507317261290859e-06,3.280655168848394,2.512497669872307e-06,4.997377007678288,2.003797396005085e-06,5,2.253274493082619e-06,3.451013834761834,2.500625e-06,1.2500000000002,2.50308710899856e-06,5,2.507345876024807e-06,5,2.506991584931616e-06,5,2.507317261290859e-06,5,2.512497669872307e-06,5,2.003797396005085e-06,3.797396005085319,2.253274493082619e-06,5,2.500625e-06,5,2.50308710899856e-06,5,2.507345876024807e-06,2.654123975193118,2.506991584931616e-06,3.008415068383605,2.507317261290859e-06,2.682738709141061,2.512497669872307e-06,0
2.004121329354111e-06,3.090741748157493,2.254069274334994e-06,0.0790334382196389,2.501339272758722e-06,4.933156092951775,2.503356170240182e-06,1.449646158794648,2.508390049227108e-06,2.662362463982161,2.507812590472184e-06,2.971777141957142,2.508258980740144e-06,3.883484917716008,2.513656890483222e-06,5.002048815826392,2.004121329354111e-06,5,2.254069274334994e-06,1.861451330012198,2.501339272758722e-06,2.678545517444365,2.503356170240182e-06,5,2.508390049227108e-06,5,2.507812590472184e-06,5,2.508258980740144e-06,5,2.513656890483222e-06,5,2.004121329354111e-06,4.121329354110875,2.254069274334994e-06,5,2.501339272758722e-06,5,2.503356170240182e-06,5,2.508390049227108e-06,1.60995077289231,2.507812590472184e-06,2.187409527815731,2.508258980740144e-06,1.741019259855626,2.513656890483222e-06,0
2.004311246242038e-06,2.521507138159114,2.254592602388282e-06,0.5495224131486551,2.501919636379361e-06,3.791260122536543,2.503666544495551e-06,1.292859785741364,2.509195024613554e-06,3.275399461552065,2.509079442834529e-06,3.880089264386533,2.509129490370072e-06,4.422807576843669,2.515090579782202e-06,5.002766302807159,2.004311246242038e-06,5,2.254592602388282e-06,0.8147952234356346,2.501919636379361e-06,3.839272758722159,2.503666544495551e-06,5,2.509195024613554e-06,5,2.509079442834529e-06,5,2.509129490370072e-06,5,2.515090579782202e-06,5,2.004311246242038e-06,4.311246242038431,2.254592602388282e-06,5,2.501919636379361e-06,5,2.503666544495551e-06,5,2.509195024613554e-06,0.8049753864462321,2.509079442834529e-06,0.9205571654712097,2.509129490370072e-06,0.8705096299278896,2.515090579782202e-06,0
2.004520869244507e-06,1.982117200848236,2.255e-06,1.108987815710756,2.502209818189681e-06,3.070035307601354,2.504012402875436e-06,1.200183918610727,2.51e-06,3.843638658817694,2.51e-06,4.442921094432988,2.509564745185036e-06,4.619581769524282,2.51700332440023e-06,5.002284958392816,2.004520869244507e-06,5,2.255e-06,0,2.502209818189681e-06,4.419636379361479,2.504012402875436e-06,5,2.51e-06,5,2.51e-06,5,2.509564745185036e-06,5,2.51700332440023e-06,5,2.004520869244507e-06,4.520869244506985,2.255e-06,5,2.502209818189681e-06,5,2.504012402875436e-06,5,2.51e-06,1.536548666081217e-13,2.51e-06,1.536548666081217e-13,2.509564745185036e-06,0.4352548149638098,2.51700332440023e-06,0
2.004760434622253e-06,1.488077840665112,2.255099759574247e-06,1.329850730128536,2.5025e-06,2.439865122271085,2.504405890253099e-06,1.149382691116993,2.510223192341993e-06,3.980192984237914,2.51024323394244e-06,4.545585610451383,2.51e-06,4.747097515161795,2.519547248763873e-06,5.001325316843761,2.004760434622253e-06,5,2.255099759574247e-06,0,2.5025e-06,4.999999999999952,2.504405890253099e-06,5,2.510223192341993e-06,5,2.51024323394244e-06,5,2.51e-06,5,2.519547248763873e-06,5,2.004760434622253e-06,4.760434622253468,2.255099759574247e-06,5,2.5025e-06,5,2.504405890253099e-06,5,2.510223192341993e-06,0,2.51024323394244e-06,0,2.51e-06,1.536548666081217e-13,2.519547248763873e-06,0
2.005e-06,1.112353168507468,2.255263302101615e-06,1.659247181440552,2.502586185384641e-06,2.189548701255018,2.504702945126549e-06,1.131426987295131,2.510575363647525e-06,4.187633189344802,2.510651250036659e-06,4.697851805381534,2.510208687234439e-06,4.792104801521229,2.522773048034104e-06,5.000951037704867,2.005e-06,5,2.255263302101615e-06,0,2.502586185384641e-06,5,2.504702945126549e-06,5,2.510575363647525e-06,5,2.510651250036659e-06,5,2.510208687234439e-06,5,2.522773048034104e-06,5,2.005e-06,4.999999999999952,2.255263302101615e-06,5,2.502586185384641e-06,5,2.504702945126549e-06,5,2.510575363647525e-06,0,2.510651250036659e-06,0,2.510208687234439e-06,0,2.522773048034104e-06,0
2.005123794686141e-06,0.9576632712313897,2.255405031350923e-06,1.89791608675016,2.502718952960125e-06,1.848462227257195,2.505e-06,1.121793658834082,2.510895757198954e-06,4.355465503633201,2.511004083660686e-06,4.793775620982273,2.510464228485035e-06,4.843613094885542,2.526911538118361e-06,5.000605972124498,2.005123794686141e-06,5,2.255405031350923e-06,0,2.502718952960125e-06,5,2.505e-06,5,2.510895757198954e-06,5,2.511004083660686e-06,5,2.510464228485035e-06,5,2.526911538118361e-06,5,2.005123794686141e-06,5,2.255405031350923e-06,5,2.502718952960125e-06,5,2.505e-06,5,2.510895757198954e-06,0,2.511004083660686e-06,0,2.510464228485035e-06,0,2.526911538118361e-06,0
2.005280070776085e-06,0.777042587734565,2.255680991199749e-06,2.275837157808863,2.502840317621582e-06,1.605629988616407,2.505163130520348e-06,1.104183659603331,2.511536544301811e-06,4.61318257331464,2.511709750908742e-06,4.907354392563683,2.510704715607455e-06,4.883409186585954,2.532426877916759e-06,5.000632977597084,2.005280070776085e-06,5,2.255680991199749e-06,0,2.502840317621582e-06,5,2.505163130520348e-06,5,2.511536544301811e-06,5,2.511709750908742e-06,5,2.510704715607455e-06,5,2.532426877916759e-06,5,2.005280070776085e-06,5,2.255680991199749e-06,5,2.502840317621582e-06,5,2.505163130520348e-06,4.836869479652208,2.511536544301811e-06,0,2.511709750908742e-06,0,2.510704715607455e-06,0,2.532426877916759e-06,0
2.005428791372941e-06,0.6357518505725568,2.255947869162812e-06,2.560455893942354,2.503048448977923e-06,1.300622352859163,2.505356977494179e-06,1.082295760231121,2.512336788704915e-06,4.805321163161024,2.512545005365802e-06,4.962266775329767,2.511185689852294e-06,4.93740489610251,2.539896449840014e-06,5.000520619803527,2.005428791372941e-06,5,2.255947869162812e-06,0,2.503048448977923e-06,5,2.505356977494179e-06,5,2.512336788704915e-06,5,2.512545005365802e-06,5,2.511185689852294e-06,5,2.539896449840014e-06,5,2.005428791372941e-06,5,2.255947869162812e-06,5,2.503048448977923e-06,5,2.505356977494179e-06,4.643022505821043,2.512336788704915e-06,0,2.512545005365802e-06,0,2.511185689852294e-06,0,2.539896449840014e-06,0
2.005708958076355e-06,0.4472602509058837,2.256329979394929e-06,2.878173733463744,2.5032901304762e-06,1.07203294701531,2.505541584228393e-06,1.067862831860777,2.513366878507305e-06,4.918730906945131,2.513563842949776e-06,4.986453677626944,2.511964396318531e-06,4.978397122462461,2.549934295526624e-06,5.000487284430675,2.005708958076355e-06,5,2.256329979394929e-06,0,2.5032901304762e-06,5,2.505541584228393e-06,5,2.513366878507305e-06,5,2.513563842949776e-06,5,2.511964396318531e-06,5,2.549934295526624e-06,5,2.005708958076355e-06,5,2.256329979394929e-06,5,2.5032901304762e-06,5,2.505541584228393e-06,4.45841577160709,2.513366878507305e-06,0,2.513563842949776e-06,0,2.511964396318531e-06,0,2.549934295526624e-06,0
2.006016239631344e-06,0.3246530570180637,2.256758986859381e-06,3.149440121336509,2.503573235538581e-06,0.9105026006783257,2.505910797696821e-06,1.076975234933299,2.514480600058384e-06,4.963568948533493,2.514726269841444e-06,4.996413905785454,2.512953602068879e-06,4.995022485348387,2.563013792015249e-06,5.00030344602589,2.006016239631344e-06,5,2.256758986859381e-06,0,2.503573235538581e-06,5,2.505910797696821e-06,5,2.514480600058384e-06,5,2.514726269841444e-06,5,2.512953602068879e-06,5,2.563013792015249e-06,5,2.006016239631344e-06,5,2.256758986859381e-06,5,2.503573235538581e-06,5,2.505910797696821e-06,4.089202303179182,2.514480600058384e-06,0,2.514726269841444e-06,0,2.512953602068879e-06,0,2.563013792015249e-06,0
2.006430489523054e-06,0.237704970405452,2.257295968062475e-06,3.407435880694768,2.503887607866609e-06,0.8105353648368954,2.50630269168187e-06,1.12689317296893,2.515691238959334e-06,4.98297857696543,2.516391038381685e-06,5.000524422548129,2.514183007495301e-06,5.00106079002361,2.580356913514779e-06,5.000275845150987,2.006430489523054e-06,5,2.257295968062475e-06,0,2.503887607866609e-06,5,2.50630269168187e-06,5,2.515691238959334e-06,5,2.516391038381685e-06,5,2.514183007495301e-06,5,2.580356913514779e-06,5,2.006430489523054e-06,5,2.257295968062475e-06,5,2.503887607866609e-06,5,2.50630269168187e-06,3.697308318129677,2.515691238959334e-06,0,2.516391038381685e-06,0,2.514183007495301e-06,0,2.580356913514779e-06,0
2.006871145387995e-06,0.1960565283565892,2.257930451534196e-06,3.636778836904047,2.504259328405072e-06,0.750275503003952,2.507012171669605e-06,1.291834449108264,2.517210839460269e-06,4.992841632983544,2.518669931515234e-06,5.001205631101715,2.51574976067773e-06,5.002478976452319,2.60431042130274e-06,5.000127432824379,2.006871145387995e-06,5,2.257930451534196e-06,0,2.504259328405072e-06,5,2.507012171669605e-06,5,2.517210839460269e-06,5,2.518669931515234e-06,5,2.51574976067773e-06,5,2.60431042130274e-06,5,2.006871145387995e-06,5,2.257930451534196e-06,5,2.504259328405072e-06,5,2.507012171669605e-06,2.987828330395213,2.517210839460269e-06,0,2.518669931515234e-06,0,2.51574976067773e-06,0,2.60431042130274e-06,0
2.007413176254623e-06,0.1749553736298752,2.258714301641457e-06,3.848766358470594,2.504700817488078e-06,0.7188203263410505,2.507899531074105e-06,1.64160936236204,2.519553557858986e-06,4.997607220491304,2.521688901397607e-06,5.000742326628682,2.517849383355641e-06,5.002061958190811,2.639805954775856e-06,5.000113792972824,2.007413176254623e-06,5,2.258714301641457e-06,0,2.504700817488078e-06,5,2.507899531074105e-06,5,2.519553557858986e-06,5,2.521688901397607e-06,5,2.517849383355641e-06,5,2.639805954775856e-06,5,2.007413176254623e-06,5,2.258714301641457e-06,5,2.504700817488078e-06,5,2.507899531074105e-06,2.100468925894359,2.519553557858986e-06,0,2.521688901397607e-06,0,2.517849383355641e-06,0,2.639805954775856e-06,0
2.008090277046091e-06,0.1662866054554488,2.259670811170048e-06,4.04011044889327,2.505e-06,0.7097991893929813,2.509048420892905e-06,2.339595929035515,2.522692868311594e-06,4.999033930248676,2.525588853328695e-06,5.000766635359142,2.520649685865914e-06,5.001191486462285,2.692007517700345e-06,5.000009648741708,2.008090277046091e-06,5,2.259670811170048e-06,0,2.505e-06,5,2.509048420892905e-06,5,2.522692868311594e-06,5,2.525588853328695e-06,5,2.520649685865914e-06,5,2.692007517700345e-06,5,2.008090277046091e-06,5,2.259670811170048e-06,5,2.505e-06,5,2.509048420892905e-06,0.9515791070950579,2.522692868311594e-06,0,2.525588853328695e-06,0,2.520649685865914e-06,0,2.692007517700345e-06,0
2.009027414633269e-06,0.163456219294248,2.260858592710031e-06,4.213457945281299,2.505154671686357e-06,0.6921332217011434,2.51e-06,2.991864110014297,2.52679319724357e-06,5.000047676917458,2.530750680672797e-06,5.000762833790516,2.524196289581903e-06,5.000898339906596,2.722253758850172e-06,5.000056723836592,2.009027414633269e-06,5,2.260858592710031e-06,0,2.505154671686357e-06,5,2.51e-06,5,2.52679319724357e-06,5,2.530750680672797e-06,5,2.524196289581903e-06,5,2.722253758850172e-06,5,2.009027414633269e-06,5,2.260858592710031e-06,5,2.505154671686357e-06,4.845328313642518,2.51e-06,1.536548666081217e-13,2.52679319724357e-06,0,2.530750680672797e-06,0,2.524196289581903e-06,0,2.722253758850172e-06,0
2.010374397412652e-06,0.1630138135607962,2.262335314438325e-06,4.36716663855411,2.505351123504632e-06,0.6674141616794192,2.510229229896712e-06,3.141973567580747,2.532340824335263e-06,5.000711786573453,2.537635340319253e-06,5.00095435493879,2.528744655856122e-06,5.000683576843413,2.7525e-06,4.99999302346297,2.010374397412652e-06,5,2.262335314438325e-06,0,2.505351123504632e-06,5,2.510229229896712e-06,5,2.532340824335263e-06,5,2.537635340319253e-06,5,2.528744655856122e-06,5,2.7525e-06,5,2.010374397412652e-06,5,2.262335314438325e-06,5,2.505351123504632e-06,4.64887649536808,2.510229229896712e-06,0,2.532340824335263e-06,0,2.537635340319253e-06,0,2.528744655856122e-06,0,2.7525e-06,0
2.012568851892319e-06,0.1629979848385926,2.264188586167657e-06,4.502440848991844,2.505527713237872e-06,0.6489535633563103,2.510615208586513e-06,3.38954153458782,2.540345373857899e-06,5.001151040324014,2.546919937973431e-06,5.000775677988503,2.534787227002466e-06,5.000762890281621,2.75265625e-06,4.922905207472521,2.012568851892319e-06,5,2.264188586167657e-06,0,2.505527713237872e-06,5,2.510615208586513e-06,5,2.540345373857899e-06,5,2.546919937973431e-06,5,2.534787227002466e-06,5,2.75265625e-06,4.687499999999845,2.012568851892319e-06,5,2.264188586167657e-06,5,2.505527713237872e-06,4.472286762127968,2.510615208586513e-06,0,2.540345373857899e-06,0,2.546919937973431e-06,0,2.534787227002466e-06,0,2.75265625e-06,0
2.016723731903333e-06,0.1630082485005108,2.266469831192386e-06,4.618795783720628,2.505880892704352e-06,0.6418899648210481,2.510953377320341e-06,3.592530263218056,2.550952777312503e-06,5.000994693709959,2.559159047036753e-06,5.000635311625626,2.542966094560783e-06,5.000638555956977,2.752964579596496e-06,4.858229397597423,2.016723731903333e-06,5,2.266469831192386e-06,0,2.505880892704352e-06,5,2.510953377320341e-06,5,2.550952777312503e-06,5,2.559159047036753e-06,5,2.542966094560783e-06,5,2.752964579596496e-06,4.070840807008451,2.016723731903333e-06,5,2.266469831192386e-06,5,2.505880892704352e-06,4.119107295647742,2.510953377320341e-06,0,2.550952777312503e-06,0,2.559159047036753e-06,0,2.542966094560783e-06,0,2.752964579596496e-06,0
2.025033491925362e-06,0.1630092661405408,2.269328643787522e-06,4.722693365241802,2.506255532808398e-06,0.6649613479090976,2.511629714787997e-06,3.942952634465616,2.564868857815351e-06,5.000778512948315,2.574985949619808e-06,5.000420836109348,2.553859642544642e-06,5.000548112256057,2.753368304096976e-06,4.866650934076084,2.025033491925362e-06,5,2.269328643787522e-06,0,2.506255532808398e-06,5,2.511629714787997e-06,5,2.564868857815351e-06,5,2.574985949619808e-06,5,2.553859642544642e-06,5,2.753368304096976e-06,3.263391806046775,2.025033491925362e-06,5,2.269328643787522e-06,5,2.506255532808398e-06,3.744467191601664,2.511629714787997e-06,0,2.564868857815351e-06,0,2.574985949619808e-06,0,2.553859642544642e-06,0,2.753368304096976e-06,0
2.041653011969421e-06,0.1630092365406112,2.2729497700077e-06,4.816455700951287,2.506941505253417e-06,0.7607015564853329,2.512447937761765e-06,4.274002989633101,2.582436529999779e-06,5.000531433698661,2.595894673509521e-06,5.00032857233848,2.568020831794699e-06,5.000358241738225,2.753785778010088e-06,4.861838816325665,2.041653011969421e-06,5,2.2729497700077e-06,0,2.506941505253417e-06,5,2.512447937761765e-06,5,2.582436529999779e-06,5,2.595894673509521e-06,5,2.568020831794699e-06,5,2.753785778010088e-06,2.428443979823005,2.041653011969421e-06,5,2.2729497700077e-06,5,2.506941505253417e-06,3.058494746582635,2.512447937761765e-06,0,2.582436529999779e-06,0,2.595894673509521e-06,0,2.568020831794699e-06,0,2.753785778010088e-06,0
2.074892052057537e-06,0.1630089903869233,2.277858547820448e-06,4.901736509005532,2.507818620561488e-06,0.9839541817327183,2.513543910566943e-06,4.585153593166247,2.606328262838857e-06,5.000370195569912,2.625957797361753e-06,5.000154052122015,2.586614025644224e-06,5.000299074877772,2.754206841681775e-06,4.858432575298444,2.074892052057537e-06,5,2.277858547820448e-06,0,2.507818620561488e-06,5,2.513543910566943e-06,5,2.606328262838857e-06,5,2.625957797361753e-06,5,2.586614025644224e-06,5,2.754206841681775e-06,1.586316636450155,2.074892052057537e-06,5,2.277858547820448e-06,5,2.507818620561488e-06,2.181379438512138,2.513543910566943e-06,0,2.606328262838857e-06,0,2.625957797361753e-06,0,2.586614025644224e-06,0,2.754206841681775e-06,0
2.134892052057536e-06,0.1630093706954523,2.284630752825054e-06,4.966871259110755,2.508909310280744e-06,1.469117940491444,2.514817269874884e-06,4.794962750558712,2.640956031343303e-06,5.000174950695947,2.670673580945086e-06,5.000106363848769,2.612775717051075e-06,5.000146582781595,2.755e-06,4.853883086696923,2.134892052057536e-06,5,2.284630752825054e-06,0,2.508909310280744e-06,5,2.514817269874884e-06,5,2.640956031343303e-06,5,2.670673580945086e-06,5,2.612775717051075e-06,5,2.755e-06,0,2.134892052057536e-06,5,2.284630752825054e-06,5,2.508909310280744e-06,1.090689719255934,2.514817269874884e-06,0,2.640956031343303e-06,0,2.670673580945086e-06,0,2.612775717051075e-06,0,2.755e-06,0
2.194892052057536e-06,0.1630088984868009,2.293775669812635e-06,4.998133165048696,2.509454655140372e-06,1.795992506591406,2.516301942492778e-06,4.906846264373893,2.691680520572263e-06,5.000104708512466,2.711586790472543e-06,5.000031271112641,2.651716975873178e-06,5.000109385095605,2.755142849704711e-06,4.928316055575079,2.194892052057536e-06,5,2.293775669812635e-06,0,2.509454655140372e-06,5,2.516301942492778e-06,5,2.691680520572263e-06,5,2.711586790472543e-06,5,2.651716975873178e-06,5,2.755142849704711e-06,0,2.194892052057536e-06,5,2.293775669812635e-06,5,2.509454655140372e-06,0.5453448596280444,2.516301942492778e-06,0,2.691680520572263e-06,0,2.711586790472543e-06,0,2.651716975873178e-06,0,2.755142849704711e-06,0
2.2525e-06,0.1630094617359639,2.304605860318323e-06,5.004164334114341,2.51e-06,2.123806703154264,2.517954071448272e-06,4.954918016341105,2.722090260286132e-06,5.000048752597027,2.7525e-06,5.000054698427279,2.707334649608843e-06,5.000018537271425,2.755390836935169e-06,4.999454652895843,2.2525e-06,5,2.304605860318323e-06,0,2.51e-06,5,2.517954071448272e-06,5,2.722090260286132e-06,5,2.7525e-06,5,2.707334649608843e-06,5,2.755390836935169e-06,0,2.2525e-06,5,2.304605860318323e-06,5,2.51e-06,1.536548666081217e-13,2.517954071448272e-06,0,2.722090260286132e-06,0,2.7525e-06,0,2.707334649608843e-06,0,2.755390836935169e-06,0
2.253125e-06,-0.2445657203667271,2.316811552771018e-06,5.004061155901586,2.510176754691698e-06,2.230383274875534,2.519688460677674e-06,4.974576348235649,2.7525e-06,5.000063379749775,2.75265625e-06,4.902389989153104,2.7525e-06,5.00004807674631,2.755627798754045e-06,5.003608689077733,2.253125e-06,3.749999999999483,2.316811552771018e-06,0,2.510176754691698e-06,5,2.519688460677674e-06,5,2.7525e-06,5,2.75265625e-06,4.687499999999845,2.7525e-06,5,2.755627798754045e-06,0,2.253125e-06,5,2.316811552771018e-06,5,2.510176754691698e-06,0,2.519688460677674e-06,0,2.7525e-06,0,2.75265625e-06,0,2.7525e-06,0,2.755627798754045e-06,0
2.253823128897604e-06,-0.4694251976111838,2.333366964478719e-06,5.003501739687405,2.510434265862066e-06,2.386570717773839,2.521893040057729e-06,4.985868255370002,2.75265625e-06,4.888568224130827,2.752964579596496e-06,4.798722973093774,2.75265625e-06,4.913652558942709,2.756101722391797e-06,5.00386235279461,2.253823128897604e-06,2.353742204791425,2.333366964478719e-06,0,2.510434265862066e-06,5,2.521893040057729e-06,5,2.75265625e-06,4.687499999999845,2.752964579596496e-06,4.070840807008451,2.75265625e-06,4.687499999999845,2.756101722391797e-06,0,2.253823128897604e-06,5,2.333366964478719e-06,5,2.510434265862066e-06,0,2.521893040057729e-06,0,2.75265625e-06,0,2.752964579596496e-06,0,2.75265625e-06,0,2.756101722391797e-06,0
2.254360158580554e-06,-0.3819151044495248,2.363736403566759e-06,5.002763542463689,2.510670587928621e-06,2.527835560743003,2.525063322641119e-06,4.992778944107663,2.752960948656514e-06,4.754469447271561,2.753581238789487e-06,4.776393687118785,2.752964579596496e-06,4.832481936373648,2.756452935207038e-06,5.003781958616019,2.254360158580554e-06,1.27968283889193,2.363736403566759e-06,0,2.510670587928621e-06,5,2.525063322641119e-06,5,2.752960948656514e-06,4.07810268697232,2.753581238789487e-06,2.837522421025664,2.752964579596496e-06,4.070840807008451,2.756452935207038e-06,0,2.254360158580554e-06,5,2.363736403566759e-06,5,2.510670587928621e-06,0,2.525063322641119e-06,0,2.752960948656514e-06,0,2.753581238789487e-06,0,2.752964579596496e-06,0,2.756452935207038e-06,0
2.254680079290277e-06,-0.2451587811009126,2.423736403566758e-06,5.001785540871027,2.51114323206173e-06,2.787590384195681,2.529607947754694e-06,4.997120557844775,2.753570345969541e-06,4.6888345140586,2.754024869273229e-06,4.769686242287142,2.753384104531681e-06,4.83267287041366,2.757155360837519e-06,5.003522300673311,2.254680079290277e-06,0.6398414194458306,2.423736403566758e-06,0,2.51114323206173e-06,5,2.529607947754694e-06,5,2.753570345969541e-06,2.859308060917273,2.754024869273229e-06,1.950261453541863,2.753384104531681e-06,3.231790936638326,2.757155360837519e-06,0,2.254680079290277e-06,5,2.423736403566758e-06,5,2.51114323206173e-06,0,2.529607947754694e-06,0,2.753570345969541e-06,0,2.754024869273229e-06,0,2.753384104531681e-06,0,2.757155360837519e-06,0
2.255e-06,0.05388162915521722,2.461868201783379e-06,5.001481519266378,2.511796777187459e-06,3.096375668575593,2.535767238050311e-06,5.000158737219741,2.754046591836669e-06,4.674044792908747,2.754501009104729e-06,4.76236055847581,2.753817273208863e-06,4.828019770269169,2.758560212098483e-06,5.003100455019625,2.255e-06,0,2.461868201783379e-06,0,2.511796777187459e-06,5,2.535767238050311e-06,5,2.754046591836669e-06,1.90681632666062,2.754501009104729e-06,0.9979817905405071,2.753817273208863e-06,2.365453582273164,2.758560212098483e-06,0,2.255e-06,5,2.461868201783379e-06,5,2.511796777187459e-06,0,2.535767238050311e-06,0,2.754046591836669e-06,0,2.754501009104729e-06,0,2.753817273208863e-06,0,2.758560212098483e-06,0
2.255091205358892e-06,0.2675126822105018,2.5e-06,5.00123185133586,2.512698510996332e-06,3.445018233181557,2.54602995505209e-06,5.001392740130957,2.754525665452065e-06,4.658234474556676,2.755e-06,4.75463470229175,2.754237588524742e-06,4.822651873074347,2.76136991462041e-06,5.002444381590599,2.255091205358892e-06,0,2.5e-06,0,2.512698510996332e-06,5,2.54602995505209e-06,5,2.754525665452065e-06,0.9486690958691506,2.755e-06,0,2.754237588524742e-06,1.524822950515062,2.76136991462041e-06,0,2.255091205358892e-06,5,2.5e-06,5,2.512698510996332e-06,0,2.54602995505209e-06,0,2.754525665452065e-06,0,2.755e-06,0,2.754237588524742e-06,0,2.76136991462041e-06,0
2.255229028559512e-06,0.5652689581212808,2.500625e-06,5.408014975592342,2.513771298445124e-06,3.772692654696481,2.560376418007716e-06,5.001277124718413,2.755e-06,4.642872627073337,2.75510633379399e-06,4.830975027312771,2.755e-06,4.815743739627288,2.766989319664265e-06,5.001643974796108,2.255229028559512e-06,0,2.500625e-06,1.2500000000002,2.513771298445124e-06,5,2.560376418007716e-06,5,2.755e-06,0,2.75510633379399e-06,0,2.755e-06,0,2.766989319664265e-06,0,2.255229028559512e-06,5,2.500625e-06,5,2.513771298445124e-06,0,2.560376418007716e-06,0,2.755e-06,0,2.75510633379399e-06,0,2.755e-06,0,2.766989319664265e-06,0
